switch_name,phase_code,from_bus,to_bus,geometry,r11,r22,r33,x11,x22,x33,ampacity_value,construction,controller_uuid,in_service
padswitch(r:p1udt302-p1udt6733)p1u_233894,ABC,p1udt302-p1udt6733x,p1udt302,"LINESTRING(-97.7251924997461 30.4155904023352, -97.7252182799774 30.4155486919044)",1,1,1,1,1,1,151,OVERHEAD,,1
padswitch(r:p1udt11029-p1udt6733)p1u_233895,ABC,p1udt11029,p1udt11029-p1udt6733x,"LINESTRING(-97.724765088914 30.4161613034561, -97.7247169316254 30.4161781493502)",1,1,1,1,1,1,295,OVERHEAD,,1
padswitch(r:p1udt11029-p1udt6733)p1u_233896,ABC,p1udt11029-p1udt6733xx,p1udt6733,"LINESTRING(-97.7251743248784 30.4159036133651, -97.7251331725023 30.4158761641704)",1,1,1,1,1,1,295,OVERHEAD,,1
padswitch(r:p1udt11029-p1udt14509)p1u_233897,ABC,p1udt14509,p1udt11029-p1udt14509xx,"LINESTRING(-97.7240467690953 30.4165903688485, -97.7240959229836 30.4166112438734)",1,1,1,1,1,1,205,OVERHEAD,,1
padswitch(r:p1udt11029-p1udt14509)p1u_233898,ABC,p1udt11029-p1udt14509x,p1udt11029,"LINESTRING(-97.7247721221586 30.4161166875381, -97.724765088914 30.4161613034561)",1,1,1,1,1,1,295,OVERHEAD,,1
padswitch(r:p1udt12045-p1udt14509)p1u_233899,ABC,p1udt12045,p1udt12045-p1udt14509x,"LINESTRING(-97.7235090732584 30.4166811672352, -97.7234638702542 30.4167064393354)",1,1,1,1,1,1,295,OVERHEAD,,1
padswitch(r:p1udt12045-p1udt14509)p1u_233900,ABC,p1udt12045-p1udt14509xx,p1udt14509,"LINESTRING(-97.7239928331666 30.4165822414265, -97.7240467690953 30.4165903688485)",1,1,1,1,1,1,205,OVERHEAD,,1
padswitch(r:p1udt5816-p1udt6734)p1u_234003,ABC,p1udt6734,p1udt5816-p1udt6734xx,"LINESTRING(-97.7246886879365 30.417234115406, -97.7246484636272 30.4172056405222)",1,1,1,1,1,1,295,OVERHEAD,,1
padswitch(r:p1udt5816-p1udt6734)p1u_234004,ABC,p1udt5816-p1udt6734x,p1udt5816,"LINESTRING(-97.7248771097665 30.4171107829518, -97.7248559926242 30.4171552540011)",1,1,1,1,1,1,151,OVERHEAD,,1
padswitch(r:p1udt3790-p1udt6734)p1u_234005,ABC,p1udt3790,p1udt3790-p1udt6734x,"LINESTRING(-97.724363861917 30.417393526345, -97.7243157039517 30.4174103720688)",1,1,1,1,1,1,151,OVERHEAD,,1
padswitch(r:p1udt3790-p1udt6734)p1u_234006,ABC,p1udt3790-p1udt6734xx,p1udt6734,"LINESTRING(-97.7247374182518 30.4172185354719, -97.7246886879365 30.417234115406)",1,1,1,1,1,1,151,OVERHEAD,,1
padswitch(r:p1udt12046-p1udt3790)p1u_234007,ABC,p1udt12046,p1udt12046-p1udt3790x,"LINESTRING(-97.7238821808746 30.4176144307495, -97.7239313919539 30.4176331262798)",1,1,1,1,1,1,295,OVERHEAD,,1
padswitch(r:p1udt12046-p1udt3790)p1u_234008,ABC,p1udt12046-p1udt3790xx,p1udt3790,"LINESTRING(-97.724370895453 30.4173489104646, -97.724363861917 30.417393526345)",1,1,1,1,1,1,151,OVERHEAD,,1
padswitch(r:p1udt11690-p1udt16003)p1u_234085,ABC,p1udt11690,p1udt11690-p1udt16003x,"LINESTRING(-97.7283306067244 30.4229992082671, -97.7282903790126 30.422970734433)",1,1,1,1,1,1,151,OVERHEAD,,1
padswitch(r:p1udt11690-p1udt16003)p1u_234086,ABC,p1udt11690-p1udt16003xx,p1udt16003,"LINESTRING(-97.7284047165223 30.4232096916208, -97.7283679969536 30.4231770175713)",1,1,1,1,1,1,151,OVERHEAD,,1
padswitch(r:p1udt11690-p1udt14499)p1u_234087,ABC,p1udt14499,p1udt11690-p1udt14499xx,"LINESTRING(-97.7283392700807 30.4224030205037, -97.7283116527402 30.4224439870591)",1,1,1,1,1,1,295,OVERHEAD,,1
padswitch(r:p1udt11690-p1udt14499)p1u_234088,ABC,p1udt11690-p1udt14499x,p1udt11690,"LINESTRING(-97.7283793394128 30.4229836270517, -97.7283306067244 30.4229992082671)",1,1,1,1,1,1,151,OVERHEAD,,1
padswitch(r:p1udt14499-p1udt15266)p1u_234089,ABC,p1udt15266,p1udt14499-p1udt15266xx,"LINESTRING(-97.7279659065642 30.4222196823683, -97.7280146389132 30.4222041012779)",1,1,1,1,1,1,295,OVERHEAD,,1
padswitch(r:p1udt14499-p1udt15266)p1u_234090,ABC,p1udt14499-p1udt15266x,p1udt14499,"LINESTRING(-97.7283789818746 30.4223703714874, -97.7283392700807 30.4224030205037)",1,1,1,1,1,1,151,OVERHEAD,,1
padswitch(r:p1udt15266-p1udt8801)p1u_234091,ABC,p1udt8801,p1udt15266-p1udt8801xx,"LINESTRING(-97.7276038774279 30.422035866917, -97.7275557176634 30.4220527137755)",1,1,1,1,1,1,295,OVERHEAD,,1
padswitch(r:p1udt15266-p1udt8801)p1u_234092,ABC,p1udt15266-p1udt8801x,p1udt15266,"LINESTRING(-97.727925679274 30.4221912084305, -97.7279659065642 30.4222196823683)",1,1,1,1,1,1,295,OVERHEAD,,1
padswitch(r:p1udt3268-p1udt8801)p1u_234093,ABC,p1udt3268,p1udt3268-p1udt8801x,"LINESTRING(-97.7273347377639 30.4219159451324, -97.7273758932541 30.4219433936978)",1,1,1,1,1,1,295,OVERHEAD,,1
padswitch(r:p1udt3268-p1udt8801)p1u_234094,ABC,p1udt3268-p1udt8801xx,p1udt8801,"LINESTRING(-97.7276450330456 30.4220633154005, -97.7276038774279 30.422035866917)",1,1,1,1,1,1,295,OVERHEAD,,1
padswitch(r:p1udt14498-p1udt3268)p1u_234095,ABC,p1udt14498,p1udt14498-p1udt3268x,"LINESTRING(-97.7269197409096 30.4218036233797, -97.7268715811528 30.4218204699863)",1,1,1,1,1,1,295,OVERHEAD,,1
padswitch(r:p1udt14498-p1udt3268)p1u_234096,ABC,p1udt14498-p1udt3268xx,p1udt3268,"LINESTRING(-97.7272865780167 30.4219327918924, -97.7273347377639 30.4219159451324)",1,1,1,1,1,1,295,OVERHEAD,,1
padswitch(r:p1udt11018-p1udt14498)p1u_234097,ABC,p1udt11018,p1udt11018-p1udt14498x,"LINESTRING(-97.7264509370599 30.4218261194345, -97.7264579700447 30.4217815034531)",1,1,1,1,1,1,295,OVERHEAD,,1
padswitch(r:p1udt11018-p1udt14498)p1u_234098,ABC,p1udt11018-p1udt14498xx,p1udt14498,"LINESTRING(-97.7269608962326 30.4218310720718, -97.7269197409096 30.4218036233797)",1,1,1,1,1,1,295,OVERHEAD,,1
padswitch(r:p1udt11018-p1udt16484)p1u_234099,ABC,p1udt16484,p1udt11018-p1udt16484xx,"LINESTRING(-97.7262002373512 30.4215198762688, -97.7261462985136 30.4215117496605)",1,1,1,1,1,1,295,OVERHEAD,,1
padswitch(r:p1udt11018-p1udt16484)p1u_234100,ABC,p1udt11018-p1udt16484x,p1udt11018,"LINESTRING(-97.7264920922552 30.4218535682708, -97.7264509370599 30.4218261194345)",1,1,1,1,1,1,295,OVERHEAD,,1
padswitch(r:p1udt16484-p1udt18944)p1u_234103,ABC,p1udt18944,p1udt16484-p1udt18944xx,"LINESTRING(-97.7261691627963 30.4213377196118, -97.7261289363843 30.4213092451355)",1,1,1,1,1,1,295,OVERHEAD,,1
padswitch(r:p1udt16484-p1udt18944)p1u_234104,ABC,p1udt16484-p1udt18944x,p1udt16484,"LINESTRING(-97.7262493941606 30.4215407505508, -97.7262002373512 30.4215198762688)",1,1,1,1,1,1,295,OVERHEAD,,1
padswitch(r:p1udt18944-p1udt901)p1u_234105,ABC,p1udt901,p1udt18944-p1udt901xx,"LINESTRING(-97.7261807662317 30.4209843503887, -97.726132606766 30.4210011967326)",1,1,1,1,1,1,295,OVERHEAD,,1
padswitch(r:p1udt18944-p1udt901)p1u_234106,ABC,p1udt18944-p1udt901x,p1udt18944,"LINESTRING(-97.7262178949449 30.4213221391798, -97.7261691627963 30.4213377196118)",1,1,1,1,1,1,295,OVERHEAD,,1
padswitch(r:p1udt3267-p1udt901)p1u_234107,ABC,p1udt3267,p1udt3267-p1udt901x,"LINESTRING(-97.7264041572843 30.4206256509286, -97.7263820704483 30.4206681195336)",1,1,1,1,1,1,295,OVERHEAD,,1
padswitch(r:p1udt3267-p1udt901)p1u_234108,ABC,p1udt3267-p1udt901xx,p1udt901,"LINESTRING(-97.726187799264 30.4209397344182, -97.7261807662317 30.4209843503887)",1,1,1,1,1,1,295,OVERHEAD,,1
padswitch(r:p1udt306-p1udt3267)p1u_234117,ABC,p1udt306,p1udt306-p1udt3267x,"LINESTRING(-97.7268331569612 30.4199601002868, -97.7268848066062 30.4199768676255)",1,1,1,1,1,1,295,OVERHEAD,,1
padswitch(r:p1udt306-p1udt3267)p1u_234118,ABC,p1udt306-p1udt3267xx,p1udt3267,"LINESTRING(-97.7264533703704 30.4206443455562, -97.7264041572843 30.4206256509286)",1,1,1,1,1,1,295,OVERHEAD,,1
padswitch(r:p1udt306-p1udt6737)p1u_234153,ABC,p1udt6737,p1udt306-p1udt6737xx,"LINESTRING(-97.7265198795252 30.4197244476879, -97.7265269122918 30.4196798316837)",1,1,1,1,1,1,151,OVERHEAD,,1
padswitch(r:p1udt306-p1udt6737)p1u_234154,ABC,p1udt306-p1udt6737x,p1udt306,"LINESTRING(-97.7267973246067 30.4199234648591, -97.7268331569612 30.4199601002868)",1,1,1,1,1,1,295,OVERHEAD,,1
padswitch(r:p1udt19325-p1udt6737)p1u_234155,ABC,p1udt19325,p1udt19325-p1udt6737x,"LINESTRING(-97.7262255196479 30.4196142966345, -97.7262154167092 30.4195676828722)",1,1,1,1,1,1,295,OVERHEAD,,1
padswitch(r:p1udt19325-p1udt6737)p1u_234156,ABC,p1udt19325-p1udt6737xx,p1udt6737,"LINESTRING(-97.7264717207402 30.4197412941793, -97.7265198795252 30.4197244476879)",1,1,1,1,1,1,151,OVERHEAD,,1
padswitch(r:p1udt19325-p1udt9946)p1u_234157,ABC,p1udt9946,p1udt19325-p1udt9946xx,"LINESTRING(-97.7262556696576 30.4192256084595, -97.7262075110792 30.4192424548603)",1,1,1,1,1,1,151,OVERHEAD,,1
padswitch(r:p1udt19325-p1udt9946)p1u_234158,ABC,p1udt19325-p1udt9946x,p1udt19325,"LINESTRING(-97.7262201629844 30.4196615237514, -97.7262255196479 30.4196142966345)",1,1,1,1,1,1,295,OVERHEAD,,1
padswitch(r:p1udt17977-p1udt9946)p1u_234159,ABC,p1udt17977,p1udt17977-p1udt9946x,"LINESTRING(-97.7264323787783 30.4189192128439, -97.7263789687629 30.4189156670238)",1,1,1,1,1,1,295,OVERHEAD,,1
padswitch(r:p1udt17977-p1udt9946)p1u_234160,ABC,p1udt17977-p1udt9946xx,p1udt9946,"LINESTRING(-97.7262968237318 30.4192530573355, -97.7262556696576 30.4192256084595)",1,1,1,1,1,1,295,OVERHEAD,,1
padswitch(r:p1udt17977-p1udt4309)p1u_234161,ABC,p1udt4309,p1udt17977-p1udt4309xx,"LINESTRING(-97.7261378018225 30.418682910527, -97.7260975764971 30.4186544360671)",1,1,1,1,1,1,295,OVERHEAD,,1
padswitch(r:p1udt17977-p1udt4309)p1u_234162,ABC,p1udt17977-p1udt4309x,p1udt17977,"LINESTRING(-97.7264203325266 30.4189654782644, -97.7264323787783 30.4189192128439)",1,1,1,1,1,1,295,OVERHEAD,,1
padswitch(r:p1udt11701-p1udt4309)p1u_234163,ABC,p1udt11701,p1udt11701-p1udt4309x,"LINESTRING(-97.7256824535748 30.4184711105323, -97.7257236071729 30.4184985595786)",1,1,1,1,1,1,205,OVERHEAD,,1
padswitch(r:p1udt11701-p1udt4309)p1u_234164,ABC,p1udt11701-p1udt4309xx,p1udt4309,"LINESTRING(-97.726129254741 30.4187273304834, -97.7261378018225 30.418682910527)",1,1,1,1,1,1,295,OVERHEAD,,1
padswitch(r:p1udt11701-p1udt24690)p1u_234165,ABC,p1udt24690,p1udt11701-p1udt24690xx,"LINESTRING(-97.725413443299 30.4183421632734, -97.725420476444 30.4182975473311)",1,1,1,1,1,1,295,OVERHEAD,,1
padswitch(r:p1udt11701-p1udt24690)p1u_234166,ABC,p1udt11701-p1udt24690x,p1udt11701,"LINESTRING(-97.7256894866093 30.4184264945732, -97.7256824535748 30.4184711105323)",1,1,1,1,1,1,295,OVERHEAD,,1
padswitch(r:p1udt24690-p1udt7612)p1u_234167,ABC,p1udt7612,p1udt24690-p1udt7612xx,"LINESTRING(-97.7250513332682 30.4181671916092, -97.7250924865577 30.418194640847)",1,1,1,1,1,1,295,OVERHEAD,,1
padswitch(r:p1udt24690-p1udt7612)p1u_234168,ABC,p1udt24690-p1udt7612x,p1udt24690,"LINESTRING(-97.7254545967659 30.4183696124014, -97.725413443299 30.4183421632734)",1,1,1,1,1,1,295,OVERHEAD,,1
padswitch(r:p1udt7612-p1udt9945)p1u_234169,ABC,p1udt9945,p1udt7612-p1udt9945xx,"LINESTRING(-97.7248864109492 30.4180720582789, -97.7248382528624 30.4180889039887)",1,1,1,1,1,1,301,OVERHEAD,,1
padswitch(r:p1udt7612-p1udt9945)p1u_234170,ABC,p1udt7612-p1udt9945x,p1udt7612,"LINESTRING(-97.7250031750264 30.4181840375772, -97.7250513332682 30.4181671916092)",1,1,1,1,1,1,295,OVERHEAD,,1
padswitch(r:p1udt4777-p1udt9945)p1u_234171,ABC,p1udt4777,p1udt4777-p1udt9945x,"LINESTRING(-97.7243268824352 30.4178352889442, -97.7243339160272 30.4177906730701)",1,1,1,1,1,1,301,OVERHEAD,,1
padswitch(r:p1udt4777-p1udt9945)p1u_234172,ABC,p1udt4777-p1udt9945xx,p1udt9945,"LINESTRING(-97.7249275642845 30.4180995074272, -97.7248864109492 30.4180720582789)",1,1,1,1,1,1,295,OVERHEAD,,1
padswitch(r:p1udt12046-p1udt4777)p1u_234173,ABC,p1udt12046,p1udt12046-p1udt4777x,"LINESTRING(-97.7238821808746 30.4176144307495, -97.7239037176823 30.4175717287651)",1,1,1,1,1,1,295,OVERHEAD,,1
padswitch(r:p1udt12046-p1udt4777)p1u_234174,ABC,p1udt12046-p1udt4777xx,p1udt4777,"LINESTRING(-97.7243680353774 30.4178627384021, -97.7243268824352 30.4178352889442)",1,1,1,1,1,1,295,OVERHEAD,,1
padswitch(r:p1udt12046-p1udt23717)p1u_234175,ABC,p1udt23717,p1udt12046-p1udt23717xx,"LINESTRING(-97.7236026714747 30.4174853388051, -97.7235545133436 30.4175021842428)",1,1,1,1,1,1,295,OVERHEAD,,1
padswitch(r:p1udt12046-p1udt23717)p1u_234176,ABC,p1udt12046-p1udt23717x,p1udt12046,"LINESTRING(-97.7238600936901 30.417656898935, -97.7238821808746 30.4176144307495)",1,1,1,1,1,1,295,OVERHEAD,,1
padswitch(r:p1udt10312-p1udt23717)p1u_234177,ABC,p1udt10312,p1udt10312-p1udt23717x,"LINESTRING(-97.7233459734042 30.417283394444, -97.7233881226803 30.4173120455553)",1,1,1,1,1,1,295,OVERHEAD,,1
padswitch(r:p1udt10312-p1udt23717)p1u_234178,ABC,p1udt10312-p1udt23717xx,p1udt23717,"LINESTRING(-97.7236097053637 30.4174407229763, -97.7236026714747 30.4174853388051)",1,1,1,1,1,1,295,OVERHEAD,,1
padswitch(r:p1udt10312-p1udt19504)p1u_234179,ABC,p1udt19504,p1udt10312-p1udt19504xx,"LINESTRING(-97.723453809148 30.4169244612512, -97.7234608430545 30.4168798454275)",1,1,1,1,1,1,295,OVERHEAD,,1
padswitch(r:p1udt10312-p1udt19504)p1u_234180,ABC,p1udt10312-p1udt19504x,p1udt10312,"LINESTRING(-97.7233856846651 30.4172507469102, -97.7233459734042 30.417283394444)",1,1,1,1,1,1,295,OVERHEAD,,1
padswitch(r:p1udt12045-p1udt19504)p1u_234181,ABC,p1udt12045,p1udt12045-p1udt19504x,"LINESTRING(-97.7235090732584 30.4166811672352, -97.7235545034919 30.4166562972687)",1,1,1,1,1,1,295,OVERHEAD,,1
padswitch(r:p1udt12045-p1udt19504)p1u_234182,ABC,p1udt12045-p1udt19504xx,p1udt19504,"LINESTRING(-97.7234949614627 30.4169519109703, -97.723453809148 30.4169244612512)",1,1,1,1,1,1,295,OVERHEAD,,1
padswitch(r:p1udt12045-p1udt5815)p1u_234183,ABC,p1udt5815,p1udt12045-p1udt5815xx,"LINESTRING(-97.7232221425649 30.4163266819994, -97.7232632945674 30.416354131785)",1,1,1,1,1,1,295,OVERHEAD,,1
padswitch(r:p1udt12045-p1udt5815)p1u_234184,ABC,p1udt12045-p1udt5815x,p1udt12045,"LINESTRING(-97.7234799072293 30.4166420451911, -97.7235090732584 30.4166811672352)",1,1,1,1,1,1,295,OVERHEAD,,1
padswitch(r:p1udt5815-p1udt9190)p1u_234185,ABC,p1udt9190,p1udt5815-p1udt9190xx,"LINESTRING(-97.7226181479138 30.416445677122, -97.722592799015 30.4164877309244)",1,1,1,1,1,1,295,OVERHEAD,,1
padswitch(r:p1udt5815-p1udt9190)p1u_234186,ABC,p1udt5815-p1udt9190x,p1udt5815,"LINESTRING(-97.7231739849504 30.416343527314, -97.7232221425649 30.4163266819994)",1,1,1,1,1,1,295,OVERHEAD,,1
padswitch(r:p1udt18168-p1udt9190)p1u_234187,ABC,p1udt18168,p1udt18168-p1udt9190x,"LINESTRING(-97.722216487274 30.416804081733, -97.7222235217303 30.416759465991)",1,1,1,1,1,1,295,OVERHEAD,,1
padswitch(r:p1udt18168-p1udt9190)p1u_234188,ABC,p1udt18168-p1udt9190xx,p1udt9190,"LINESTRING(-97.7226617731816 30.4164726139272, -97.7226181479138 30.416445677122)",1,1,1,1,1,1,295,OVERHEAD,,1
padswitch(r:p1udt15529-p1udt18168)p1u_234189,ABC,p1udt15529,p1udt15529-p1udt18168x,"LINESTRING(-97.7218998516673 30.4171348308762, -97.7219410036144 30.4171622810744)",1,1,1,1,1,1,295,OVERHEAD,,1
padswitch(r:p1udt15529-p1udt18168)p1u_234190,ABC,p1udt15529-p1udt18168xx,p1udt18168,"LINESTRING(-97.7222576391782 30.4168315318313, -97.722216487274 30.416804081733)",1,1,1,1,1,1,295,OVERHEAD,,1
padswitch(r:p1udt15529-p1udt20182)p1u_234191,ABC,p1udt20182,p1udt15529-p1udt20182xx,"LINESTRING(-97.7214852345903 30.4169954271725, -97.7215263863593 30.417022877497)",1,1,1,1,1,1,295,OVERHEAD,,1
padswitch(r:p1udt15529-p1udt20182)p1u_234192,ABC,p1udt15529-p1udt20182x,p1udt15529,"LINESTRING(-97.721851693442 30.4171516756831, -97.7218998516673 30.4171348308762)",1,1,1,1,1,1,295,OVERHEAD,,1
padswitch(r:p1udt20182-p1udt2121)p1u_234193,ABC,p1udt2121,p1udt20182-p1udt2121xx,"LINESTRING(-97.7213093314998 30.416912498034, -97.7213504831835 30.4169399484119)",1,1,1,1,1,1,295,OVERHEAD,,1
padswitch(r:p1udt20182-p1udt2121)p1u_234194,ABC,p1udt20182-p1udt2121x,p1udt20182,"LINESTRING(-97.7214922693949 30.4169508114811, -97.7214852345903 30.4169954271725)",1,1,1,1,1,1,295,OVERHEAD,,1
padswitch(r:p1udt2121-p1udt8812)p1u_234195,ABC,p1udt8812,p1udt2121-p1udt8812xx,"LINESTRING(-97.7208540197127 30.4167005103093, -97.7208951711768 30.4167279608255)",1,1,1,1,1,1,295,OVERHEAD,,1
padswitch(r:p1udt2121-p1udt8812)p1u_234196,ABC,p1udt2121-p1udt8812x,p1udt2121,"LINESTRING(-97.7212611732919 30.4169293426238, -97.7213093314998 30.416912498034)",1,1,1,1,1,1,295,OVERHEAD,,1
padswitch(r:p1udt11034-p1udt8812)p1u_234197,ABC,p1udt11034,p1udt11034-p1udt8812x,"LINESTRING(-97.7203987099375 30.4164885210459, -97.720350551797 30.4165053653023)",1,1,1,1,1,1,295,OVERHEAD,,1
padswitch(r:p1udt11034-p1udt8812)p1u_234198,ABC,p1udt11034-p1udt8812xx,p1udt8812,"LINESTRING(-97.720861054777 30.4166558946576, -97.7208540197127 30.4167005103093)",1,1,1,1,1,1,295,OVERHEAD,,1
padswitch(r:p1udt11034-p1udt15280)p1u_234199,ABC,p1udt15280,p1udt11034-p1udt15280xx,"LINESTRING(-97.7200366334193 30.4163133645107, -97.7200280838361 30.4163577840103)",1,1,1,1,1,1,295,OVERHEAD,,1
padswitch(r:p1udt11034-p1udt15280)p1u_234200,ABC,p1udt11034-p1udt15280x,p1udt11034,"LINESTRING(-97.7204057451892 30.4164439054228, -97.7203987099375 30.4164885210459)",1,1,1,1,1,1,295,OVERHEAD,,1
padswitch(r:p1udt15280-p1udt2120)p1u_234201,ABC,p1udt2120,p1udt15280-p1udt2120xx,"LINESTRING(-97.7197148656945 30.416238197588, -97.7197560166369 30.4162656484505)",1,1,1,1,1,1,295,OVERHEAD,,1
padswitch(r:p1udt15280-p1udt2120)p1u_234202,ABC,p1udt15280-p1udt2120x,p1udt15280,"LINESTRING(-97.7199964108832 30.4162848882387, -97.7200366334193 30.4163133645107)",1,1,1,1,1,1,295,OVERHEAD,,1
padswitch(r:p1udt1554-p1udt2120)p1u_234203,ABC,p1udt1554,p1udt1554-p1udt2120x,"LINESTRING(-97.7195131991096 30.4165339765142, -97.7195543501141 30.416561427441)",1,1,1,1,1,1,295,OVERHEAD,,1
padswitch(r:p1udt1554-p1udt2120)p1u_234204,ABC,p1udt1554-p1udt2120xx,p1udt2120,"LINESTRING(-97.7197219012337 30.4161935820084, -97.7197148656945 30.416238197588)",1,1,1,1,1,1,295,OVERHEAD,,1
padswitch(r:p1udt15528-p1udt1554)p1u_234205,ABC,p1udt15528,p1udt15528-p1udt1554x,"LINESTRING(-97.7190396790569 30.4166980268449, -97.7190622230749 30.4166549802938)",1,1,1,1,1,1,295,OVERHEAD,,1
padswitch(r:p1udt15528-p1udt1554)p1u_234206,ABC,p1udt15528-p1udt1554xx,p1udt1554,"LINESTRING(-97.7194650408068 30.4165508204387, -97.7195131991096 30.4165339765142)",1,1,1,1,1,1,295,OVERHEAD,,1
padswitch(r:p1udt13037-p1udt20024)p1u_233263,ABC,p1udt13037,p1udt13037-p1udt20024x,"LINESTRING(-97.7112334436657 30.4257957316713, -97.711242056667 30.4258432599551)",1,1,1,1,1,1,295,OVERHEAD,,1
padswitch(r:p1udt13037-p1udt20024)p1u_233264,ABC,p1udt13037-p1udt20024xx,p1udt20024,"LINESTRING(-97.7106788507384 30.4255504828023, -97.710637628792 30.4255221094999)",1,1,1,1,1,1,325,OVERHEAD,,1
padswitch(r:p1udt4318-p1udt8410)p1u_233623,ABC,p1udt4318,p1udt4318-p1udt8410x,"LINESTRING(-97.715378437245 30.4198408608831, -97.7153302766439 30.4198577032069)",1,1,1,1,1,1,205,OVERHEAD,,1
padswitch(r:p1udt4318-p1udt8410)p1u_233624,ABC,p1udt4318-p1udt8410xx,p1udt8410,"LINESTRING(-97.7159378030724 30.4201356375929, -97.7159654663123 30.4201744444132)",1,1,1,1,1,1,325,OVERHEAD,,1
padswitch(r:p1udt4318-p1udt6304)p1u_233625,ABC,p1udt6304,p1udt4318-p1udt6304xx,"LINESTRING(-97.7150262051901 30.4197108583892, -97.7150716388962 30.4196859914883)",1,1,1,1,1,1,295,OVERHEAD,,1
padswitch(r:p1udt4318-p1udt6304)p1u_233626,ABC,p1udt4318-p1udt6304x,p1udt4318,"LINESTRING(-97.7153854750697 30.4197962456252, -97.715378437245 30.4198408608831)",1,1,1,1,1,1,295,OVERHEAD,,1
padswitch(r:p1udt13685-p1udt7253)p1u_233701,ABC,p1udt13685,p1udt13685-p1udt7253x,"LINESTRING(-97.7273163646772 30.4080923977169, -97.7273451092443 30.4081317886587)",1,1,1,1,1,1,295,OVERHEAD,,1
padswitch(r:p1udt13685-p1udt7253)p1u_233702,ABC,p1udt13685-p1udt7253xx,p1udt7253,"LINESTRING(-97.7272270962773 30.4069779606017, -97.7272655436607 30.4070041531434)",1,1,1,1,1,1,550,OVERHEAD,,1
padswitch(r:p1udt13685-p1udt16742)p1u_233703,ABC,p1udt13685,p1udt13685-p1udt16742x,"LINESTRING(-97.7273163646772 30.4080923977169, -97.727361789934 30.4080675262527)",1,1,1,1,1,1,295,OVERHEAD,,1
padswitch(r:p1udt13685-p1udt16742)p1u_233704,ABC,p1udt13685-p1udt16742xx,p1udt16742,"LINESTRING(-97.7286964525176 30.4084630164799, -97.7287349008769 30.4084892086108)",1,1,1,1,1,1,295,OVERHEAD,,1
padswitch(r:p1udt17811-p1udt21386)p1u_233707,ABC,p1udt21386,p1udt17811-p1udt21386xx,"LINESTRING(-97.7254576112318 30.4085346534554, -97.7254094578473 30.4085514997342)",1,1,1,1,1,1,550,OVERHEAD,,1
padswitch(r:p1udt17811-p1udt21386)p1u_233708,ABC,p1udt17811-p1udt21386x,p1udt17811,"LINESTRING(-97.7253645412984 30.4077177207756, -97.7254029884462 30.407743913857)",1,1,1,1,1,1,960,OVERHEAD,,1
padswitch(r:p1udt21211-p1udt8800)p1u_234109,ABC,p1udt8800,p1udt21211-p1udt8800xx,"LINESTRING(-97.7273693765785 30.4208480190286, -97.7274200912029 30.420862742218)",1,1,1,1,1,1,370,OVERHEAD,,1
padswitch(r:p1udt21211-p1udt8800)p1u_234110,ABC,p1udt21211-p1udt8800x,p1udt21211,"LINESTRING(-97.7274675782017 30.4208774053045, -97.7275156234707 30.4208877337237)",1,1,1,1,1,1,370,OVERHEAD,,1
padswitch(r:p1udt8800-p1udt9181)p1u_234111,ABC,p1udt9181,p1udt8800-p1udt9181xx,"LINESTRING(-97.7271725409658 30.4207773021133, -97.7271323144914 30.4207488279483)",1,1,1,1,1,1,295,OVERHEAD,,1
padswitch(r:p1udt8800-p1udt9181)p1u_234112,ABC,p1udt8800-p1udt9181x,p1udt8800,"LINESTRING(-97.7273190617482 30.4208333506835, -97.7273693765785 30.4208480190286)",1,1,1,1,1,1,370,OVERHEAD,,1
padswitch(r:p1udt14219-p1udt9181)p1u_234113,ABC,p1udt14219,p1udt14219-p1udt9181x,"LINESTRING(-97.7269238564034 30.4206848193164, -97.7268756972041 30.420701665943)",1,1,1,1,1,1,295,OVERHEAD,,1
padswitch(r:p1udt14219-p1udt9181)p1u_234114,ABC,p1udt14219-p1udt9181xx,p1udt9181,"LINESTRING(-97.7271639941321 30.4208217221317, -97.7271725409658 30.4207773021133)",1,1,1,1,1,1,370,OVERHEAD,,1
padswitch(r:p1udt14219-p1udt3267)p1u_234115,ABC,p1udt3267,p1udt14219-p1udt3267xx,"LINESTRING(-97.7264041572843 30.4206256509286, -97.7263550580402 30.4206065929127)",1,1,1,1,1,1,295,OVERHEAD,,1
padswitch(r:p1udt14219-p1udt3267)p1u_234116,ABC,p1udt14219-p1udt3267x,p1udt14219,"LINESTRING(-97.7269308890724 30.4206402032936, -97.7269238564034 30.4206848193164)",1,1,1,1,1,1,370,OVERHEAD,,1
l(r:p1udt15270-p1udt22035)_disconnect,ABC,p1udt15270_b1_1,p1udt15270_b2_1,"LINESTRING(-97.7148797148761 30.4198146581229, -97.7149011155512 30.419743665226)",1,1,1,1,1,1,325,OVERHEAD,,1
padswitch(r:p1udt16930-p1udt8427)p1u_232870,A,p1udt16930-p1udt8427xxx,p1udt16930-p1udt8427xx,"LINESTRING(-97.7131868853604 30.4200242235325, -97.7132371505942 30.4200237494706)",0.001,,,0.001,,,205,OVERHEAD,,1
padswitch(r:p1udt16930-p1udt8427)p1u_232871,A,p1udt16930-p1udt8427x,p1udt16930,"LINESTRING(-97.7134777283129 30.4204446289615, -97.7134317976947 30.4204300393876)",0.001,,,0.001,,,205,OVERHEAD,,1
