transformer_name,phase_code,primary_bus,secondary_bus,tertiary_bus,geometry,primary_kva,primary_voltage_kv,secondary_voltage_kv,tertiary_voltage_kv,primary_connection,secondary_connection,tertiary_connection,primary_grounded,secondary_grounded,tertiary_grounded,resistance_pct,reactance_pct,equipment_no_load_loss,equipment_full_load_loss,is_center_tapped,in_service
tr(r:p1udt9602-p1udt9602lv),A,p1udt9602,p1udt9602lv,p1udt9602lv,POINT(-97.711282383125 30.4178062546329),75,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.33284,,0.38,0.49926,1,1
tr(r:p1udt9605-p1udt9605lv),C,p1udt9605,p1udt9605lv,p1udt9605lv,POINT(-97.7002313789542 30.4166141225054),50,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.37,0.798816,1,1
tr(r:p1udt9654-p1udt9654lv),C,p1udt9654,p1udt9654lv,p1udt9654lv,POINT(-97.7109494201193 30.4048433058848),25,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.472,0.798816,1,1
tr(r:p1udt9955-p1udt9955lv),C,p1udt9955,p1udt9955lv,p1udt9955lv,POINT(-97.7019581339213 30.4112173887449),75,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.33284,,0.38,0.49926,1,1
tr(r:p1udt9956-p1udt9956lv),ABC,p1udt9956,p1udt9956lv,p1udt9956lv,POINT(-97.7082385964742 30.4152645292061),50,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.37,0.798816,1,1
tr(r:p1udt9957-p1udt9957lv),B,p1udt9957,p1udt9957lv,p1udt9957lv,POINT(-97.701674704487 30.4159285111144),75,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.33284,,0.38,0.49926,1,1
tr(r:p1udt9958-p1udt9958lv),ABC,p1udt9958,p1udt9958lv,,POINT(-97.7059907546263 30.4167192050987),300,7.19976905311778,0.277136258660508,,STAR,STAR,,0,0,,0.91198,,0.325,1.82396,0,1
tr(r:p1udt9959-p1udt9959lv),A,p1udt9959,p1udt9959lv,p1udt9959lv,POINT(-97.696823345775 30.4120093544281),75,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.33284,,0.38,0.49926,1,1
tr(r:p1udt10322-p1udt10322lv),ABC,p1udt10322,p1udt10322lv,p1udt10322lv,POINT(-97.7039511215859 30.4140164142524),75,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.33284,,0.38,0.49926,1,1
tr(r:p1udt10323-p1udt10323lv),B,p1udt10323,p1udt10323lv,p1udt10323lv,POINT(-97.7017092358052 30.4142917245126),50,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.37,0.798816,1,1
tr(r:p1udt10324-p1udt10324lv),ABC,p1udt10324,p1udt10324lv,p1udt10324lv,POINT(-97.6973284728103 30.4117848378447),75,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.33284,,0.38,0.49926,1,1
tr(r:p1udt10325-p1udt10325lv),B,p1udt10325,p1udt10325lv,p1udt10325lv,POINT(-97.6989309430038 30.4118370791634),25,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.472,0.798816,1,1
tr(r:p1udt10366-p1udt10366lv),ABC,p1udt10366,p1udt10366lv,,POINT(-97.7182499630466 30.4099105267941),100,7.19976905311778,0.277136258660508,,STAR,STAR,,0,0,,0.805475,,0.62,1.61095,0,1
tr(r:p1udt10698-p1udt10698lv),ABC,p1udt10698,p1udt10698lv,,POINT(-97.7154721280518 30.4116189821741),100,7.19976905311778,0.277136258660508,,STAR,STAR,,0,0,,0.805475,,0.62,1.61095,0,1
tr(r:p1udt10699-p1udt10699lv),ABC,p1udt10699,p1udt10699lv,,POINT(-97.7156388551934 30.4121226114684),75,7.19976905311778,0.277136258660508,,STAR,STAR,,0,0,,0.87204,,0.6,1.74408,0,1
tr(r:p1udt10700-p1udt10700lv),ABC,p1udt10700,p1udt10700lv,p1udt10700lv,POINT(-97.7127554437969 30.4178419874526),75,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.33284,,0.38,0.49926,1,1
tr(r:p1udt10705-p1udt10705lv),ABC,p1udt10705,p1udt10705lv,p1udt10705lv,POINT(-97.7117406032692 30.418586919289),50,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.37,0.798816,1,1
tr(r:p1udt10706-p1udt10706lv),ABC,p1udt10706,p1udt10706lv,p1udt10706lv,POINT(-97.6994586541787 30.4119233662426),50,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.37,0.798816,1,1
tr(r:p1udt10707-p1udt10707lv),A,p1udt10707,p1udt10707lv,p1udt10707lv,POINT(-97.698830952455 30.4128256854038),75,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.33284,,0.38,0.49926,1,1
tr(r:p1udt10726-p1udt10726lv),ABC,p1udt10726,p1udt10726lv,,POINT(-97.7146811181046 30.4026210043219),500,7.19976905311778,0.277136258660508,,STAR,STAR,,0,0,,0.73225,,0.266,1.4645,0,1
tr(r:p1udt10727-p1udt10727lv),ABC,p1udt10727,p1udt10727lv,,POINT(-97.7169998508702 30.4099794555455),75,7.19976905311778,0.277136258660508,,STAR,STAR,,0,0,,0.87204,,0.6,1.74408,0,1
tr(r:p1udt10728-p1udt10728lv),ABC,p1udt10728,p1udt10728lv,p1udt10728lv,POINT(-97.7038740846959 30.408544849573),25,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.472,0.798816,1,1
tr(r:p1udt11033-p1udt11033lv),C,p1udt11033,p1udt11033lv,p1udt11033lv,POINT(-97.7139646050308 30.4131460010233),25,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.472,0.798816,1,1
tr(r:p1udt11042-p1udt11042lv),C,p1udt11042,p1udt11042lv,p1udt11042lv,POINT(-97.7006196919773 30.411994816884),75,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.33284,,0.38,0.49926,1,1
tr(r:p1udt11367-p1udt11367lv),ABC,p1udt11367,p1udt11367lv,p1udt11367lv,POINT(-97.7102548857871 30.4149150532096),25,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.472,0.798816,1,1
tr(r:p1udt11368-p1udt11368lv),ABC,p1udt11368,p1udt11368lv,p1udt11368lv,POINT(-97.7017604928561 30.4163863218032),75,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.33284,,0.38,0.49926,1,1
tr(r:p1udt11369-p1udt11369lv),ABC,p1udt11369,p1udt11369lv,p1udt11369lv,POINT(-97.7122794950594 30.4195757720474),50,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.37,0.798816,1,1
tr(r:p1udt11398-p1udt11398lv),ABC,p1udt11398,p1udt11398lv,,POINT(-97.7190358659138 30.4089651583472),75,7.19976905311778,0.277136258660508,,STAR,STAR,,0,0,,0.87204,,0.6,1.74408,0,1
tr(r:p1udt11399-p1udt11399lv),ABC,p1udt11399,p1udt11399lv,,POINT(-97.7059940163714 30.4101595810653),300,7.19976905311778,0.277136258660508,,STAR,STAR,,0,0,,0.91198,,0.325,1.82396,0,1
tr(r:p1udt11703-p1udt11703lv),A,p1udt11703,p1udt11703lv,p1udt11703lv,POINT(-97.715142052259 30.4162422024131),75,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.33284,,0.38,0.49926,1,1
tr(r:p1udt11707-p1udt11707lv),ABC,p1udt11707,p1udt11707lv,p1udt11707lv,POINT(-97.6986680871727 30.414988495917),50,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.37,0.798816,1,1
tr(r:p1udt11708-p1udt11708lv),ABC,p1udt11708,p1udt11708lv,,POINT(-97.6976209424976 30.4154460133162),300,7.19976905311778,0.277136258660508,,STAR,STAR,,0,0,,0.91198,,0.325,1.82396,0,1
tr(r:p1udt11742-p1udt11742lv),ABC,p1udt11742,p1udt11742lv,p1udt11742lv,POINT(-97.7207629978986 30.4090362281927),25,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.472,0.798816,1,1
tr(r:p1udt12048-p1udt12048lv),B,p1udt12048,p1udt12048lv,p1udt12048lv,POINT(-97.7128816783166 30.4173167486524),50,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.37,0.798816,1,1
tr(r:p1udt12049-p1udt12049lv),ABC,p1udt12049,p1udt12049lv,p1udt12049lv,POINT(-97.7137800566396 30.4200725545204),25,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.472,0.798816,1,1
tr(r:p1udt12054-p1udt12054lv),ABC,p1udt12054,p1udt12054lv,p1udt12054lv,POINT(-97.7058976720485 30.4106040997099),50,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.37,0.798816,1,1
tr(r:p1udt12055-p1udt12055lv),B,p1udt12055,p1udt12055lv,p1udt12055lv,POINT(-97.7011244994649 30.4136364311628),50,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.37,0.798816,1,1
tr(r:p1udt12097-p1udt12097lv),ABC,p1udt12097,p1udt12097lv,,POINT(-97.7135963081159 30.4046577550314),75,7.19976905311778,0.277136258660508,,STAR,STAR,,0,0,,0.87204,,0.6,1.74408,0,1
tr(r:p1udt12099-p1udt12099lv),ABC,p1udt12099,p1udt12099lv,p1udt12099lv,POINT(-97.7121943016963 30.4041304033439),25,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.472,0.798816,1,1
tr(r:p1udt12100-p1udt12100lv),ABC,p1udt12100,p1udt12100lv,,POINT(-97.7108254464248 30.4055639164555),150,7.19976905311778,0.277136258660508,,STAR,STAR,,0,0,,1.0784,,0.516667,2.1568,0,1
tr(r:p1udt12387-p1udt12387lv),ABC,p1udt12387,p1udt12387lv,p1udt12387lv,POINT(-97.7051619391583 30.4127261184204),25,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.472,0.798816,1,1
tr(r:p1udt12388-p1udt12388lv),A,p1udt12388,p1udt12388lv,p1udt12388lv,POINT(-97.7111542494853 30.4180487799315),25,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.472,0.798816,1,1
tr(r:p1udt12390-p1udt12390lv),B,p1udt12390,p1udt12390lv,p1udt12390lv,POINT(-97.7012613721562 30.4127353309084),25,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.472,0.798816,1,1
tr(r:p1udt12712-p1udt12712lv),ABC,p1udt12712,p1udt12712lv,p1udt12712lv,POINT(-97.7023539466442 30.4163831988812),50,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.37,0.798816,1,1
tr(r:p1udt12714-p1udt12714lv),A,p1udt12714,p1udt12714lv,p1udt12714lv,POINT(-97.6994286372185 30.4138298316587),50,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.37,0.798816,1,1
tr(r:p1udt12747-p1udt12747lv),ABC,p1udt12747,p1udt12747lv,p1udt12747lv,POINT(-97.7137632016521 30.4107055379561),25,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.472,0.798816,1,1
tr(r:p1udt12751-p1udt12751lv),ABC,p1udt12751,p1udt12751lv,,POINT(-97.7120885139334 30.4053858366751),150,7.19976905311778,0.277136258660508,,STAR,STAR,,0,0,,1.0784,,0.516667,2.1568,0,1
tr(r:p1udt13039-p1udt13039lv),B,p1udt13039,p1udt13039lv,p1udt13039lv,POINT(-97.6990551330189 30.4111074616151),50,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.37,0.798816,1,1
tr(r:p1udt13040-p1udt13040lv),ABC,p1udt13040,p1udt13040lv,p1udt13040lv,POINT(-97.7009125915758 30.4115588835598),50,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.37,0.798816,1,1
tr(r:p1udt13041-p1udt13041lv),ABC,p1udt13041,p1udt13041lv,p1udt13041lv,POINT(-97.6995600013296 30.4117739188141),50,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.37,0.798816,1,1
tr(r:p1udt13089-p1udt13089lv),ABC,p1udt13089,p1udt13089lv,,POINT(-97.7090105016008 30.4049647845794),75,7.19976905311778,0.277136258660508,,STAR,STAR,,0,0,,0.87204,,0.6,1.74408,0,1
tr(r:p1udt13090-p1udt13090lv),ABC,p1udt13090,p1udt13090lv,,POINT(-97.7121724681372 30.4068313954506),75,7.19976905311778,0.277136258660508,,STAR,STAR,,0,0,,0.87204,,0.6,1.74408,0,1
tr(r:p1udt13091-p1udt13091lv),B,p1udt13091,p1udt13091lv,p1udt13091lv,POINT(-97.7010488305225 30.4107032345237),50,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.37,0.798816,1,1
tr(r:p1udt13352-p1udt13352lv),B,p1udt13352,p1udt13352lv,p1udt13352lv,POINT(-97.7142217588714 30.4212341322085),25,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.472,0.798816,1,1
tr(r:p1udt13357-p1udt13357lv),C,p1udt13357,p1udt13357lv,p1udt13357lv,POINT(-97.7137729880456 30.4144473926328),75,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.33284,,0.38,0.49926,1,1
tr(r:p1udt13359-p1udt13359lv),A,p1udt13359,p1udt13359lv,p1udt13359lv,POINT(-97.7147042826628 30.4156744873026),25,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.472,0.798816,1,1
tr(r:p1udt13361-p1udt13361lv),ABC,p1udt13361,p1udt13361lv,,POINT(-97.7109507588448 30.4221673248166),75,7.19976905311778,0.277136258660508,,STAR,STAR,,0,0,,0.87204,,0.6,1.74408,0,1
tr(r:p1udt13367-p1udt13367lv),C,p1udt13367,p1udt13367lv,p1udt13367lv,POINT(-97.7018833444416 30.4113611832397),50,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.37,0.798816,1,1
tr(r:p1udt13368-p1udt13368lv),B,p1udt13368,p1udt13368lv,p1udt13368lv,POINT(-97.7020698156721 30.4137901985691),25,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.472,0.798816,1,1
tr(r:p1udt13369-p1udt13369lv),ABC,p1udt13369,p1udt13369lv,p1udt13369lv,POINT(-97.6996540187812 30.4115636412328),25,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.472,0.798816,1,1
tr(r:p1udt13370-p1udt13370lv),B,p1udt13370,p1udt13370lv,p1udt13370lv,POINT(-97.7001989422536 30.4151340443367),50,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.37,0.798816,1,1
tr(r:p1udt13415-p1udt13415lv),ABC,p1udt13415,p1udt13415lv,,POINT(-97.7000956222137 30.4098483510036),150,7.19976905311778,0.277136258660508,,STAR,STAR,,0,0,,1.0784,,0.516667,2.1568,0,1
tr(r:p1udt13656-p1udt13656lv),A,p1udt13656,p1udt13656lv,p1udt13656lv,POINT(-97.7143675968724 30.4109043226228),25,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.472,0.798816,1,1
tr(r:p1udt13662-p1udt13662lv),A,p1udt13662,p1udt13662lv,p1udt13662lv,POINT(-97.6998217867486 30.4132292130806),75,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.33284,,0.38,0.49926,1,1
tr(r:p1udt13663-p1udt13663lv),B,p1udt13663,p1udt13663lv,p1udt13663lv,POINT(-97.7003061431646 30.4149005161839),50,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.37,0.798816,1,1
tr(r:p1udt13952-p1udt13952lv),A,p1udt13952,p1udt13952lv,p1udt13952lv,POINT(-97.7146190908669 30.414230152257),25,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.472,0.798816,1,1
tr(r:p1udt13954-p1udt13954lv),ABC,p1udt13954,p1udt13954lv,p1udt13954lv,POINT(-97.7099112555794 30.4210077959916),25,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.472,0.798816,1,1
tr(r:p1udt13958-p1udt13958lv),C,p1udt13958,p1udt13958lv,p1udt13958lv,POINT(-97.6984336746564 30.4134950923218),50,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.37,0.798816,1,1
tr(r:p1udt13959-p1udt13959lv),A,p1udt13959,p1udt13959lv,p1udt13959lv,POINT(-97.6987767387177 30.4138604851903),25,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.472,0.798816,1,1
tr(r:p1udt13992-p1udt13992lv),ABC,p1udt13992,p1udt13992lv,,POINT(-97.7166329115561 30.4056481903787),150,7.19976905311778,0.277136258660508,,STAR,STAR,,0,0,,1.0784,,0.516667,2.1568,0,1
tr(r:p1udt13994-p1udt13994lv),ABC,p1udt13994,p1udt13994lv,,POINT(-97.7107562144475 30.4068715576307),75,7.19976905311778,0.277136258660508,,STAR,STAR,,0,0,,0.87204,,0.6,1.74408,0,1
tr(r:p1udt13996-p1udt13996lv),ABC,p1udt13996,p1udt13996lv,p1udt13996lv,POINT(-97.6995009323483 30.4104620821258),50,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.37,0.798816,1,1
tr(r:p1udt14510-p1udt14510lv),ABC,p1udt14510,p1udt14510lv,,POINT(-97.7157064452115 30.411303191358),75,7.19976905311778,0.277136258660508,,STAR,STAR,,0,0,,0.87204,,0.6,1.74408,0,1
tr(r:p1udt14516-p1udt14516lv),B,p1udt14516,p1udt14516lv,p1udt14516lv,POINT(-97.7009797088954 30.4110221618709),75,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.33284,,0.38,0.49926,1,1
tr(r:p1udt14540-p1udt14540lv),B,p1udt14540,p1udt14540lv,p1udt14540lv,POINT(-97.7010716963715 30.410549901065),75,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.33284,,0.38,0.49926,1,1
tr(r:p1udt14747-p1udt14747lv),B,p1udt14747,p1udt14747lv,p1udt14747lv,POINT(-97.7017889638739 30.4129934291349),25,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.472,0.798816,1,1
tr(r:p1udt14748-p1udt14748lv),ABC,p1udt14748,p1udt14748lv,p1udt14748lv,POINT(-97.700113515802 30.4110970406453),75,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.33284,,0.38,0.49926,1,1
tr(r:p1udt15005-p1udt15005lv),ABC,p1udt15005,p1udt15005lv,,POINT(-97.7106146144919 30.4208105687634),75,7.19976905311778,0.277136258660508,,STAR,STAR,,0,0,,0.87204,,0.6,1.74408,0,1
tr(r:p1udt15006-p1udt15006lv),ABC,p1udt15006,p1udt15006lv,,POINT(-97.7117670096137 30.4219384936042),75,7.19976905311778,0.277136258660508,,STAR,STAR,,0,0,,0.87204,,0.6,1.74408,0,1
tr(r:p1udt15282-p1udt15282lv),ABC,p1udt15282,p1udt15282lv,p1udt15282lv,POINT(-97.7133583631042 30.4198659100544),50,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.37,0.798816,1,1
tr(r:p1udt15287-p1udt15287lv),A,p1udt15287,p1udt15287lv,p1udt15287lv,POINT(-97.7023256677141 30.4149114102875),50,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.37,0.798816,1,1
tr(r:p1udt15288-p1udt15288lv),ABC,p1udt15288,p1udt15288lv,p1udt15288lv,POINT(-97.7013027567303 30.4117832995365),75,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.33284,,0.38,0.49926,1,1
tr(r:p1udt15526-p1udt15526lv),B,p1udt15526,p1udt15526lv,p1udt15526lv,POINT(-97.7165595380369 30.411611478481),50,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.37,0.798816,1,1
tr(r:p1udt15527-p1udt15527lv),ABC,p1udt15527,p1udt15527lv,,POINT(-97.714726945267 30.4121700087029),75,7.19976905311778,0.277136258660508,,STAR,STAR,,0,0,,0.87204,,0.6,1.74408,0,1
tr(r:p1udt15534-p1udt15534lv),ABC,p1udt15534,p1udt15534lv,p1udt15534lv,POINT(-97.7093617046548 30.4123798100358),50,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.37,0.798816,1,1
tr(r:p1udt15535-p1udt15535lv),C,p1udt15535,p1udt15535lv,p1udt15535lv,POINT(-97.7096180969661 30.4140121416781),50,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.37,0.798816,1,1
tr(r:p1udt15557-p1udt15557lv),ABC,p1udt15557,p1udt15557lv,,POINT(-97.7130745899279 30.4076490026245),100,7.19976905311778,0.277136258660508,,STAR,STAR,,0,0,,0.805475,,0.62,1.61095,0,1
tr(r:p1udt15757-p1udt15757lv),C,p1udt15757,p1udt15757lv,p1udt15757lv,POINT(-97.7142616296149 30.4205991850997),25,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.472,0.798816,1,1
tr(r:p1udt15765-p1udt15765lv),A,p1udt15765,p1udt15765lv,p1udt15765lv,POINT(-97.711848530929 30.4167112177947),50,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.37,0.798816,1,1
tr(r:p1udt15766-p1udt15766lv),B,p1udt15766,p1udt15766lv,p1udt15766lv,POINT(-97.7010028973437 30.4126066488429),50,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.37,0.798816,1,1
tr(r:p1udt15768-p1udt15768lv),B,p1udt15768,p1udt15768lv,p1udt15768lv,POINT(-97.6999533191016 30.4138463689931),25,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.472,0.798816,1,1
tr(r:p1udt15792-p1udt15792lv),B,p1udt15792,p1udt15792lv,p1udt15792lv,POINT(-97.7011981582777 30.41024836509),50,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.37,0.798816,1,1
tr(r:p1udt16008-p1udt16008lv),ABC,p1udt16008,p1udt16008lv,,POINT(-97.7169511832432 30.4121083895832),75,7.19976905311778,0.277136258660508,,STAR,STAR,,0,0,,0.87204,,0.6,1.74408,0,1
tr(r:p1udt16011-p1udt16011lv),ABC,p1udt16011,p1udt16011lv,,POINT(-97.7027500803792 30.4187566390232),150,7.19976905311778,0.277136258660508,,STAR,STAR,,0,0,,1.0784,,0.516667,2.1568,0,1
tr(r:p1udt16012-p1udt16012lv),A,p1udt16012,p1udt16012lv,p1udt16012lv,POINT(-97.699029008813 30.414388526089),75,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.33284,,0.38,0.49926,1,1
tr(r:p1udt16044-p1udt16044lv),ABC,p1udt16044,p1udt16044lv,,POINT(-97.7122464300372 30.404368864362),75,7.19976905311778,0.277136258660508,,STAR,STAR,,0,0,,0.87204,,0.6,1.74408,0,1
tr(r:p1udt16255-p1udt16255lv),A,p1udt16255,p1udt16255lv,p1udt16255lv,POINT(-97.7147813563329 30.4119009182024),50,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.37,0.798816,1,1
tr(r:p1udt16259-p1udt16259lv),ABC,p1udt16259,p1udt16259lv,p1udt16259lv,POINT(-97.7032361066047 30.4145413726925),25,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.472,0.798816,1,1
tr(r:p1udt16260-p1udt16260lv),ABC,p1udt16260,p1udt16260lv,p1udt16260lv,POINT(-97.7033072674995 30.4154715602837),25,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.472,0.798816,1,1
tr(r:p1udt16261-p1udt16261lv),ABC,p1udt16261,p1udt16261lv,,POINT(-97.6979048024281 30.4164763971479),100,7.19976905311778,0.277136258660508,,STAR,STAR,,0,0,,0.805475,,0.62,1.61095,0,1
tr(r:p1udt16287-p1udt16287lv),ABC,p1udt16287,p1udt16287lv,,POINT(-97.7042097934868 30.4096817179601),500,7.19976905311778,0.277136258660508,,STAR,STAR,,0,0,,0.73225,,0.266,1.4645,0,1
tr(r:p1udt16289-p1udt16289lv),ABC,p1udt16289,p1udt16289lv,p1udt16289lv,POINT(-97.6994413651042 30.4105292871427),50,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.37,0.798816,1,1
tr(r:p1udt16492-p1udt16492lv),ABC,p1udt16492,p1udt16492lv,,POINT(-97.7113859641905 30.4223250110768),75,7.19976905311778,0.277136258660508,,STAR,STAR,,0,0,,0.87204,,0.6,1.74408,0,1
tr(r:p1udt16494-p1udt16494lv),ABC,p1udt16494,p1udt16494lv,,POINT(-97.7045325602081 30.4159829114055),75,7.19976905311778,0.277136258660508,,STAR,STAR,,0,0,,0.87204,,0.6,1.74408,0,1
tr(r:p1udt16495-p1udt16495lv),A,p1udt16495,p1udt16495lv,p1udt16495lv,POINT(-97.6993329214345 30.413982267439),50,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.37,0.798816,1,1
tr(r:p1udt16496-p1udt16496lv),C,p1udt16496,p1udt16496lv,p1udt16496lv,POINT(-97.6981189408351 30.413919381179),25,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.472,0.798816,1,1
tr(r:p1udt16525-p1udt16525lv),ABC,p1udt16525,p1udt16525lv,,POINT(-97.7123683449671 30.4061836760724),75,7.19976905311778,0.277136258660508,,STAR,STAR,,0,0,,0.87204,,0.6,1.74408,0,1
tr(r:p1udt16930-p1udt16930lv),A,p1udt16930,p1udt16930lv,p1udt16930lv,POINT(-97.7134317976947 30.4204300393876),25,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.472,0.798816,1,1
tr(r:p1udt16932-p1udt16932lv),ABC,p1udt16932,p1udt16932lv,,POINT(-97.713959850774 30.4214470404964),75,7.19976905311778,0.277136258660508,,STAR,STAR,,0,0,,0.87204,,0.6,1.74408,0,1
tr(r:p1udt16943-p1udt16943lv),ABC,p1udt16943,p1udt16943lv,p1udt16943lv,POINT(-97.7091908471663 30.4134969627412),25,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.472,0.798816,1,1
tr(r:p1udt17154-p1udt17154lv),ABC,p1udt17154,p1udt17154lv,p1udt17154lv,POINT(-97.7133176770761 30.4174114471553),25,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.472,0.798816,1,1
tr(r:p1udt17160-p1udt17160lv),ABC,p1udt17160,p1udt17160lv,,POINT(-97.7082368258561 30.415306860908),75,7.19976905311778,0.277136258660508,,STAR,STAR,,0,0,,0.87204,,0.6,1.74408,0,1
tr(r:p1udt17162-p1udt17162lv),B,p1udt17162,p1udt17162lv,p1udt17162lv,POINT(-97.6998599782377 30.4140028068922),25,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.472,0.798816,1,1
tr(r:p1udt17380-p1udt17380lv),A,p1udt17380,p1udt17380lv,p1udt17380lv,POINT(-97.7156286252142 30.4145423103898),50,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.37,0.798816,1,1
tr(r:p1udt17384-p1udt17384lv),C,p1udt17384,p1udt17384lv,p1udt17384lv,POINT(-97.7119329689129 30.4130275291163),25,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.472,0.798816,1,1
tr(r:p1udt17401-p1udt17401lv),ABC,p1udt17401,p1udt17401lv,,POINT(-97.7148425672777 30.4056396054713),75,7.19976905311778,0.277136258660508,,STAR,STAR,,0,0,,0.87204,,0.6,1.74408,0,1
