load_name,phase_code,bus,geometry,connection_type,real_power_value,real_power_units,reactive_power_value,reactive_power_units,z_real,z_imag,i_real,i_imag,p_real,p_imag,num_customers,in_service
load_p1ulv24372,ABC,p1ulv24372,POINT(-97.7148329439533 30.4122110416844),STAR,11.9867645177892,kilowatt,4.58707009091639,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv24373_1,S1,p1ulv24373,POINT(-97.714790127696 30.4144093781855),STAR,6.40196092213197,kilowatt,1.87684682209385,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv24373_2,S2,p1ulv24373,POINT(-97.714790127696 30.4144093781855),STAR,6.40196092213197,kilowatt,1.87684682209385,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv24387_1,S1,p1ulv24387,POINT(-97.7095301484008 30.4125106319873),STAR,10.9682602684768,kilowatt,4.62290750366564,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv24387_2,S2,p1ulv24387,POINT(-97.7095301484008 30.4125106319873),STAR,10.9682602684768,kilowatt,4.62290750366564,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv24388_1,S1,p1ulv24388,POINT(-97.7098014251176 30.4140472089901),STAR,7.20267400328975,kilowatt,1.99511915087835,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv24388_2,S2,p1ulv24388,POINT(-97.7098014251176 30.4140472089901),STAR,7.20267400328975,kilowatt,1.99511915087835,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv24389_1,S1,p1ulv24389,POINT(-97.7116375806068 30.4185046161854),STAR,6.15735126546681,kilowatt,1.53816551744595,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv24389_2,S2,p1ulv24389,POINT(-97.7116375806068 30.4185046161854),STAR,6.15735126546681,kilowatt,1.53816551744595,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv24390_1,S1,p1ulv24390,POINT(-97.7006180258451 30.411790639241),STAR,10.9898986270298,kilowatt,1.43195133603104,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv24390_2,S2,p1ulv24390,POINT(-97.7006180258451 30.411790639241),STAR,10.9898986270298,kilowatt,1.43195133603104,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv24392_1,S1,p1ulv24392,POINT(-97.7007597221237 30.4144538055041),STAR,5.35170610541399,kilowatt,1.17932578132849,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv24392_2,S2,p1ulv24392,POINT(-97.7007597221237 30.4144538055041),STAR,5.35170610541399,kilowatt,1.17932578132849,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv24451,ABC,p1ulv24451,POINT(-97.7130917267796 30.407655358317),STAR,15.9445600405323,kilowatt,3.76004122064514,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv24451,ABC,p1ulv24451,POINT(-97.7130917267796 30.407655358317),STAR,15.9445600405323,kilowatt,3.76004122064514,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv24451,ABC,p1ulv24451,POINT(-97.7130917267796 30.407655358317),STAR,15.9445600405323,kilowatt,3.76004122064514,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv24973_1,S1,p1ulv24973,POINT(-97.7147425039368 30.4207007213822),STAR,3.01006275392402,kilowatt,0.853145039119879,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv24973_2,S2,p1ulv24973,POINT(-97.7147425039368 30.4207007213822),STAR,3.01006275392402,kilowatt,0.853145039119879,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv24986_1,S1,p1ulv24986,POINT(-97.7127890819779 30.4148526700235),STAR,3.48028006787136,kilowatt,0.582151239365922,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv24986_2,S2,p1ulv24986,POINT(-97.7127890819779 30.4148526700235),STAR,3.48028006787136,kilowatt,0.582151239365922,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv25005_1,S1,p1ulv25005,POINT(-97.7026697847439 30.4156547995156),STAR,3.70286358917766,kilowatt,1.55831505131603,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv25005_2,S2,p1ulv25005,POINT(-97.7026697847439 30.4156547995156),STAR,3.70286358917766,kilowatt,1.55831505131603,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv25006_1,S1,p1ulv25006,POINT(-97.7025977806687 30.4163759161379),STAR,3.0774317144914,kilowatt,1.1570654930071,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv25006_2,S2,p1ulv25006,POINT(-97.7025977806687 30.4163759161379),STAR,3.0774317144914,kilowatt,1.1570654930071,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv25007_1,S1,p1ulv25007,POINT(-97.7116929887984 30.4166644882061),STAR,6.94773849378276,kilowatt,1.69719123615785,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv25007_2,S2,p1ulv25007,POINT(-97.7116929887984 30.4166644882061),STAR,6.94773849378276,kilowatt,1.69719123615785,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv25008_1,S1,p1ulv25008,POINT(-97.7026225443172 30.420012390506),STAR,7.80688821470219,kilowatt,2.22599814899744,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv25008_2,S2,p1ulv25008,POINT(-97.7026225443172 30.420012390506),STAR,7.80688821470219,kilowatt,2.22599814899744,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv25009_1,S1,p1ulv25009,POINT(-97.7010979244534 30.4124992007942),STAR,6.60393607861413,kilowatt,1.78750688138779,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv25009_2,S2,p1ulv25009,POINT(-97.7010979244534 30.4124992007942),STAR,6.60393607861413,kilowatt,1.78750688138779,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv25010_1,S1,p1ulv25010,POINT(-97.7013151985932 30.4126006140809),STAR,3.18966741384063,kilowatt,0.519819634462884,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv25010_2,S2,p1ulv25010,POINT(-97.7013151985932 30.4126006140809),STAR,3.18966741384063,kilowatt,0.519819634462884,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv25012_1,S1,p1ulv25012,POINT(-97.7009902638669 30.4135538093394),STAR,3.0774317144914,kilowatt,1.1570654930071,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv25012_2,S2,p1ulv25012,POINT(-97.7009902638669 30.4135538093394),STAR,3.0774317144914,kilowatt,1.1570654930071,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv25013_1,S1,p1ulv25013,POINT(-97.7001399806897 30.4138131976599),STAR,9.47293688562851,kilowatt,1.29174997598018,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv25013_2,S2,p1ulv25013,POINT(-97.7001399806897 30.4138131976599),STAR,9.47293688562851,kilowatt,1.29174997598018,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv25078_1,S1,p1ulv25078,POINT(-97.7009866094689 30.4098994966273),STAR,18.5950954737622,kilowatt,1.5188168615792,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv25078_2,S2,p1ulv25078,POINT(-97.7009866094689 30.4098994966273),STAR,18.5950954737622,kilowatt,1.5188168615792,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv25629,ABC,p1ulv25629,POINT(-97.7167804873194 30.4121489905967),STAR,6.21178217643665,kilowatt,1.9907235726775,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv25629,ABC,p1ulv25629,POINT(-97.7167804873194 30.4121489905967),STAR,6.21178217643665,kilowatt,1.9907235726775,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv25629,ABC,p1ulv25629,POINT(-97.7167804873194 30.4121489905967),STAR,6.21178217643665,kilowatt,1.9907235726775,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv25630_1,S1,p1ulv25630,POINT(-97.7127979731578 30.413382021389),STAR,10.1186680971778,kilowatt,0.573543378793613,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv25630_2,S2,p1ulv25630,POINT(-97.7127979731578 30.413382021389),STAR,10.1186680971778,kilowatt,0.573543378793613,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv25641,ABC,p1ulv25641,POINT(-97.7064013086947 30.4168918728526),STAR,21.4128105892243,kilowatt,4.10291108200011,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv25641,ABC,p1ulv25641,POINT(-97.7064013086947 30.4168918728526),STAR,21.4128105892243,kilowatt,4.10291108200011,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv25641,ABC,p1ulv25641,POINT(-97.7064013086947 30.4168918728526),STAR,21.4128105892243,kilowatt,4.10291108200011,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv25642,ABC,p1ulv25642,POINT(-97.7028574998601 30.4187785883169),STAR,13.7557233984274,kilowatt,1.17939013084218,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv25642,ABC,p1ulv25642,POINT(-97.7028574998601 30.4187785883169),STAR,13.7557233984274,kilowatt,1.17939013084218,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv25642,ABC,p1ulv25642,POINT(-97.7028574998601 30.4187785883169),STAR,13.7557233984274,kilowatt,1.17939013084218,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv25643_1,S1,p1ulv25643,POINT(-97.6988229002343 30.4144886545565),STAR,14.882741064843,kilowatt,2.34971253338033,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv25643_2,S2,p1ulv25643,POINT(-97.6988229002343 30.4144886545565),STAR,14.882741064843,kilowatt,2.34971253338033,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv25711,ABC,p1ulv25711,POINT(-97.7123010851445 30.4044444229314),STAR,18.5318740431382,kilowatt,4.54292713692872,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv25711,ABC,p1ulv25711,POINT(-97.7123010851445 30.4044444229314),STAR,18.5318740431382,kilowatt,4.54292713692872,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv25711,ABC,p1ulv25711,POINT(-97.7123010851445 30.4044444229314),STAR,18.5318740431382,kilowatt,4.54292713692872,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv26241_1,S1,p1ulv26241,POINT(-97.714649010819 30.4119475661762),STAR,18.3620366872537,kilowatt,4.14826655279636,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv26241_2,S2,p1ulv26241,POINT(-97.714649010819 30.4119475661762),STAR,18.3620366872537,kilowatt,4.14826655279636,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv26244_1,S1,p1ulv26244,POINT(-97.7148980305126 30.4159832652727),STAR,10.241150305196,kilowatt,3.03392584183861,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv26244_2,S2,p1ulv26244,POINT(-97.7148980305126 30.4159832652727),STAR,10.241150305196,kilowatt,3.03392584183861,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv26247_1,S1,p1ulv26247,POINT(-97.7138264527466 30.4167216154493),STAR,3.0774317144914,kilowatt,1.1570654930071,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv26247_2,S2,p1ulv26247,POINT(-97.7138264527466 30.4167216154493),STAR,3.0774317144914,kilowatt,1.1570654930071,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv26260_1,S1,p1ulv26260,POINT(-97.7118774877617 30.4129217970902),STAR,7.09434094524819,kilowatt,0.667919077774871,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv26260_2,S2,p1ulv26260,POINT(-97.7118774877617 30.4129217970902),STAR,7.09434094524819,kilowatt,0.667919077774871,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv26261_1,S1,p1ulv26261,POINT(-97.7120068816609 30.4133742197054),STAR,3.70286358917766,kilowatt,1.55831505131603,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv26261_2,S2,p1ulv26261,POINT(-97.7120068816609 30.4133742197054),STAR,3.70286358917766,kilowatt,1.55831505131603,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv26262_1,S1,p1ulv26262,POINT(-97.7123241150959 30.4137924032216),STAR,3.14777682370603,kilowatt,0.975288552900716,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv26262_2,S2,p1ulv26262,POINT(-97.7123241150959 30.4137924032216),STAR,3.14777682370603,kilowatt,0.975288552900716,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv26263_1,S1,p1ulv26263,POINT(-97.7032183144499 30.4143248592437),STAR,4.80779560761924,kilowatt,1.36593254311528,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv26263_2,S2,p1ulv26263,POINT(-97.7032183144499 30.4143248592437),STAR,4.80779560761924,kilowatt,1.36593254311528,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv26264_1,S1,p1ulv26264,POINT(-97.7034762074305 30.4150193480696),STAR,6.60393607861413,kilowatt,1.78750688138779,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv26264_2,S2,p1ulv26264,POINT(-97.7034762074305 30.4150193480696),STAR,6.60393607861413,kilowatt,1.78750688138779,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv26265_1,S1,p1ulv26265,POINT(-97.703350444973 30.4153547826874),STAR,9.76990979831261,kilowatt,0.672976671649267,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv26265_2,S2,p1ulv26265,POINT(-97.703350444973 30.4153547826874),STAR,9.76990979831261,kilowatt,0.672976671649267,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv26266_1,S1,p1ulv26266,POINT(-97.7120886489454 30.4174533857508),STAR,5.26235642792599,kilowatt,1.57227226843026,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv26266_2,S2,p1ulv26266,POINT(-97.7120886489454 30.4174533857508),STAR,5.26235642792599,kilowatt,1.57227226843026,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv26267_1,S1,p1ulv26267,POINT(-97.7066511885555 30.4192583499789),STAR,4.17486896685156,kilowatt,1.28173122890233,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv26267_2,S2,p1ulv26267,POINT(-97.7066511885555 30.4192583499789),STAR,4.17486896685156,kilowatt,1.28173122890233,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv26268_1,S1,p1ulv26268,POINT(-97.6983238827311 30.4120835894732),STAR,7.70482438009519,kilowatt,1.70258417397917,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv26268_2,S2,p1ulv26268,POINT(-97.6983238827311 30.4120835894732),STAR,7.70482438009519,kilowatt,1.70258417397917,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv26270,ABC,p1ulv26270,POINT(-97.6979126084542 30.416401455737),STAR,16.1829226852744,kilowatt,3.7530724855011,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv26270,ABC,p1ulv26270,POINT(-97.6979126084542 30.416401455737),STAR,16.1829226852744,kilowatt,3.7530724855011,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv26270,ABC,p1ulv26270,POINT(-97.6979126084542 30.416401455737),STAR,16.1829226852744,kilowatt,3.7530724855011,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv26348,ABC,p1ulv26348,POINT(-97.7042997907852 30.4096887978466),STAR,56.8743434060661,kilowatt,20.0247851432912,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv26348,ABC,p1ulv26348,POINT(-97.7042997907852 30.4096887978466),STAR,56.8743434060661,kilowatt,20.0247851432912,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv26348,ABC,p1ulv26348,POINT(-97.7042997907852 30.4096887978466),STAR,56.8743434060661,kilowatt,20.0247851432912,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv26351_1,S1,p1ulv26351,POINT(-97.6998537428606 30.4105468931753),STAR,12.2663089834026,kilowatt,0.395719225501206,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv26351_2,S2,p1ulv26351,POINT(-97.6998537428606 30.4105468931753),STAR,12.2663089834026,kilowatt,0.395719225501206,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv26905_1,S1,p1ulv26905,POINT(-97.7125888715041 30.4190012382264),STAR,7.5440554940779,kilowatt,1.6943743873483,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv26905_2,S2,p1ulv26905,POINT(-97.7125888715041 30.4190012382264),STAR,7.5440554940779,kilowatt,1.6943743873483,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv26906_1,S1,p1ulv26906,POINT(-97.7130459406678 30.4198719447328),STAR,3.18966741384063,kilowatt,0.519819634462884,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv26906_2,S2,p1ulv26906,POINT(-97.7130459406678 30.4198719447328),STAR,3.18966741384063,kilowatt,0.519819634462884,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv26907,ABC,p1ulv26907,POINT(-97.711408686501 30.422454392225),STAR,10.5014357338999,kilowatt,2.62876896551633,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv26907,ABC,p1ulv26907,POINT(-97.711408686501 30.422454392225),STAR,10.5014357338999,kilowatt,2.62876896551633,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv26907,ABC,p1ulv26907,POINT(-97.711408686501 30.422454392225),STAR,10.5014357338999,kilowatt,2.62876896551633,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv26919,ABC,p1ulv26919,POINT(-97.7045390502049 30.4160072083947),STAR,10.60603269283,kilowatt,2.82401113891476,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv26919,ABC,p1ulv26919,POINT(-97.7045390502049 30.4160072083947),STAR,10.60603269283,kilowatt,2.82401113891476,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv26919,ABC,p1ulv26919,POINT(-97.7045390502049 30.4160072083947),STAR,10.60603269283,kilowatt,2.82401113891476,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv26920_1,S1,p1ulv26920,POINT(-97.7002921389522 30.4136009989579),STAR,2.89119051831739,kilowatt,0.87743302889775,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv26920_2,S2,p1ulv26920,POINT(-97.7002921389522 30.4136009989579),STAR,2.89119051831739,kilowatt,0.87743302889775,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv26922_1,S1,p1ulv26922,POINT(-97.6992265849539 30.4138791200458),STAR,7.98946983700482,kilowatt,1.09296524077587,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv26922_2,S2,p1ulv26922,POINT(-97.6992265849539 30.4138791200458),STAR,7.98946983700482,kilowatt,1.09296524077587,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv26923_1,S1,p1ulv26923,POINT(-97.699141397586 30.4140226376735),STAR,10.9898986270298,kilowatt,1.43195133603104,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv26923_2,S2,p1ulv26923,POINT(-97.699141397586 30.4140226376735),STAR,10.9898986270298,kilowatt,1.43195133603104,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv26924_1,S1,p1ulv26924,POINT(-97.6982571022012 30.4139777322805),STAR,9.26804245123201,kilowatt,0.900981903106328,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv26924_2,S2,p1ulv26924,POINT(-97.6982571022012 30.4139777322805),STAR,9.26804245123201,kilowatt,0.900981903106328,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv26997,ABC,p1ulv26997,POINT(-97.7123913024698 30.4062950137632),STAR,18.0675052944913,kilowatt,2.0058473190634,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv26997,ABC,p1ulv26997,POINT(-97.7123913024698 30.4062950137632),STAR,18.0675052944913,kilowatt,2.0058473190634,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv26997,ABC,p1ulv26997,POINT(-97.7123913024698 30.4062950137632),STAR,18.0675052944913,kilowatt,2.0058473190634,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv27552_1,S1,p1ulv27552,POINT(-97.7144699397443 30.4144902683698),STAR,3.0774317144914,kilowatt,1.1570654930071,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv27552_2,S2,p1ulv27552,POINT(-97.7144699397443 30.4144902683698),STAR,3.0774317144914,kilowatt,1.1570654930071,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv27554_1,S1,p1ulv27554,POINT(-97.7124356725239 30.4195681709762),STAR,3.0774317144914,kilowatt,1.1570654930071,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv27554_2,S2,p1ulv27554,POINT(-97.7124356725239 30.4195681709762),STAR,3.0774317144914,kilowatt,1.1570654930071,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv27565_1,S1,p1ulv27565,POINT(-97.7039681318647 30.4143052359119),STAR,6.90651878857848,kilowatt,0.292326188055279,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv27565_2,S2,p1ulv27565,POINT(-97.7039681318647 30.4143052359119),STAR,6.90651878857848,kilowatt,0.292326188055279,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv27566_1,S1,p1ulv27566,POINT(-97.7019529965077 30.4163243924233),STAR,3.70743060966586,kilowatt,1.20765618589769,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv27566_2,S2,p1ulv27566,POINT(-97.7019529965077 30.4163243924233),STAR,3.70743060966586,kilowatt,1.20765618589769,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv27568_1,S1,p1ulv27568,POINT(-97.7008128195228 30.4128031428585),STAR,3.70743060966586,kilowatt,1.20765618589769,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv27568_2,S2,p1ulv27568,POINT(-97.7008128195228 30.4128031428585),STAR,3.70743060966586,kilowatt,1.20765618589769,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv27569_1,S1,p1ulv27569,POINT(-97.7006958108467 30.4129914594515),STAR,4.23006289122855,kilowatt,1.10883180884398,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv27569_2,S2,p1ulv27569,POINT(-97.7006958108467 30.4129914594515),STAR,4.23006289122855,kilowatt,1.10883180884398,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv27571_1,S1,p1ulv27571,POINT(-97.7009146891626 30.4161155611005),STAR,7.1079905582593,kilowatt,2.25852460902523,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv27571_2,S2,p1ulv27571,POINT(-97.7009146891626 30.4161155611005),STAR,7.1079905582593,kilowatt,2.25852460902523,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv27646,ABC,p1ulv27646,POINT(-97.7118614401025 30.4054235864965),STAR,21.6074367347449,kilowatt,3.06832652155494,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv27646,ABC,p1ulv27646,POINT(-97.7118614401025 30.4054235864965),STAR,21.6074367347449,kilowatt,3.06832652155494,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv27646,ABC,p1ulv27646,POINT(-97.7118614401025 30.4054235864965),STAR,21.6074367347449,kilowatt,3.06832652155494,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv28167_1,S1,p1ulv28167,POINT(-97.7136538455285 30.420356150715),STAR,9.47293688562851,kilowatt,1.29174997598018,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv28167_2,S2,p1ulv28167,POINT(-97.7136538455285 30.420356150715),STAR,9.47293688562851,kilowatt,1.29174997598018,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv28169,ABC,p1ulv28169,POINT(-97.7139615226688 30.421505092321),STAR,10.4104151651004,kilowatt,3.39477405060502,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv28169,ABC,p1ulv28169,POINT(-97.7139615226688 30.421505092321),STAR,10.4104151651004,kilowatt,3.39477405060502,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv28169,ABC,p1ulv28169,POINT(-97.7139615226688 30.421505092321),STAR,10.4104151651004,kilowatt,3.39477405060502,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv28189_1,S1,p1ulv28189,POINT(-97.7155501363325 30.4146813583588),STAR,6.4072691040587,kilowatt,1.06070887973366,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv28189_2,S2,p1ulv28189,POINT(-97.7155501363325 30.4146813583588),STAR,6.4072691040587,kilowatt,1.06070887973366,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv28202_1,S1,p1ulv28202,POINT(-97.7089338253197 30.4135243263047),STAR,3.85607137398063,kilowatt,0.909270165099297,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv28202_2,S2,p1ulv28202,POINT(-97.7089338253197 30.4135243263047),STAR,3.85607137398063,kilowatt,0.909270165099297,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv28203_1,S1,p1ulv28203,POINT(-97.7022778853266 30.4138012095548),STAR,3.48028006787136,kilowatt,0.582151239365922,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv28203_2,S2,p1ulv28203,POINT(-97.7022778853266 30.4138012095548),STAR,3.48028006787136,kilowatt,0.582151239365922,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv28204_1,S1,p1ulv28204,POINT(-97.7033157578903 30.4156161023905),STAR,7.1079905582593,kilowatt,2.25852460902523,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv28204_2,S2,p1ulv28204,POINT(-97.7033157578903 30.4156161023905),STAR,7.1079905582593,kilowatt,2.25852460902523,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
