branch_name,phase_code,from_bus,to_bus,equipment,length_value_original,length_units_original,length_km,geometry,r11,r22,r33,x11,x22,x33,ampacity_value,construction,in_service
l(r:p1udt17381lv-p1ulv43336),S1S2,p1udt17381lv,p1ulv43336,1p_ug_al_1/0_brenau_2,0.0155977,kilometer,0.0155977,"LINESTRING(-97.7198128252127 30.4153421964151, -97.7198327458582 30.4151835902502)",0.9149,0.9149,,0.4972667,0.4972667,,205,OVERHEAD,1
l(r:p1udt17382lv-p1ulv65124),S1S2,p1udt17382lv,p1ulv65124,1p_ug_al_1/0_brenau_2,0.0184728,kilometer,0.0184728,"LINESTRING(-97.7204967039935 30.415676687932, -97.7204493009713 30.4158031938024)",0.9149,0.9149,,0.4972667,0.4972667,,205,OVERHEAD,1
l(r:p1udm52261-p1ulv29420),S1S2,p1udm52261,p1ulv29420,1p_ug_al_1/0_brenau_2,0.018381,kilometer,0.018381,"LINESTRING(-97.7204620645486 30.4156228602296, -97.7203871977887 30.4157755163321)",0.9149,0.9149,,0.4972667,0.4972667,,205,OVERHEAD,1
l(r:p1udm52261-p1udt17382lv),S1S2,p1udt17382lv,p1udm52261,1p_ug_al_1/0_brenau_2,0.00937365,kilometer,0.00937365,"LINESTRING(-97.7204967039935 30.415676687932, -97.7204620645486 30.4156228602296)",0.9149,0.9149,,0.4972667,0.4972667,,205,OVERHEAD,1
l(r:p1udt17383lv-p1ulv57659),S1S2,p1udt17383lv,p1ulv57659,1p_ug_al_1/0_brenau_2,0.0181855,kilometer,0.0181855,"LINESTRING(-97.7230898395148 30.4189875840336, -97.7231680872827 30.4188795638636)",0.9149,0.9149,,0.4972667,0.4972667,,205,OVERHEAD,1
l(r:p1udt17383lv-p1ulv58257),S1S2,p1udt17383lv,p1ulv58257,1p_ug_al_1/0_brenau_2,0.0147444,kilometer,0.0147444,"LINESTRING(-97.7230898395148 30.4189875840336, -97.7229775398987 30.419121319277)",0.9149,0.9149,,0.4972667,0.4972667,,205,OVERHEAD,1
l(r:p1udm52263-p1ulv29422),S1S2,p1udm52263,p1ulv29422,1p_ug_al_1/0_brenau_2,0.0132176,kilometer,0.0132176,"LINESTRING(-97.7229897120387 30.4189860943462, -97.72291555139 30.4190846211594)",0.9149,0.9149,,0.4972667,0.4972667,,205,OVERHEAD,1
l(r:p1udm52263-p1udt17383lv),S1S2,p1udt17383lv,p1udm52263,1p_ug_al_1/0_brenau_2,0.00991298,kilometer,0.00991298,"LINESTRING(-97.7230898395148 30.4189875840336, -97.7229897120387 30.4189860943462)",0.9149,0.9149,,0.4972667,0.4972667,,205,OVERHEAD,1
l(r:p1udt17568lv-p1ulv30015),S1S2,p1udt17568lv,p1ulv30015,1p_ug_al_1/0_brenau_2,0.0149992,kilometer,0.0149992,"LINESTRING(-97.7176299028576 30.4328654463282, -97.7176765805104 30.4327841885111)",0.9149,0.9149,,0.4972667,0.4972667,,205,OVERHEAD,1
l(r:p1udt17570lv-p1ulv30648),S1S2,p1udt17570lv,p1ulv30648,1p_ug_al_1/0_brenau_2,0.0191544,kilometer,0.0191544,"LINESTRING(-97.7113080924401 30.4299156277274, -97.7114102046278 30.4299856957132)",0.9149,0.9149,,0.4972667,0.4972667,,205,OVERHEAD,1
l(r:p1udt17570lv-p1ulv38922),S1S2,p1udt17570lv,p1ulv38922,1p_ug_al_1/0_brenau_2,0.0134199,kilometer,0.0134199,"LINESTRING(-97.7113080924401 30.4299156277274, -97.7111346907931 30.429832422206)",0.9149,0.9149,,0.4972667,0.4972667,,205,OVERHEAD,1
l(r:p1udm52633-p1ulv30018),S1S2,p1udm52633,p1ulv30018,1p_ug_al_1/0_brenau_2,0.0153594,kilometer,0.0153594,"LINESTRING(-97.7113117937016 30.4298251480398, -97.7114570710508 30.4298626739402)",0.9149,0.9149,,0.4972667,0.4972667,,205,OVERHEAD,1
l(r:p1udm52633-p1udt17570lv),S1S2,p1udt17570lv,p1udm52633,1p_ug_al_1/0_brenau_2,0.00950405,kilometer,0.00950405,"LINESTRING(-97.7113080924401 30.4299156277274, -97.7113117937016 30.4298251480398)",0.9149,0.9149,,0.4972667,0.4972667,,205,OVERHEAD,1
l(r:p1udt17577lv-p1ulv57647),S1S2,p1udt17577lv,p1ulv57647,1p_ug_al_2/0_converse_2,0.0163585,kilometer,0.0163585,"LINESTRING(-97.7146484487315 30.4281881626688, -97.7145518176001 30.428097631366)",0.7793333,0.7793333,,0.4209333,0.4209333,,233,OVERHEAD,1
l(r:p1udt17577lv-p1ulv58249),S1S2,p1udt17577lv,p1ulv58249,1p_ug_al_1/0_brenau_2,0.0157489,kilometer,0.0157489,"LINESTRING(-97.7146484487315 30.4281881626688, -97.7148414238193 30.428244849677)",0.9149,0.9149,,0.4972667,0.4972667,,205,OVERHEAD,1
l(r:p1udm52650-p1ulv30036),S1S2,p1udm52650,p1ulv30036,1p_ug_al_1/0_brenau_2,0.016262,kilometer,0.016262,"LINESTRING(-97.7146539131634 30.4282520262057, -97.7145197573893 30.4281604759711)",0.9149,0.9149,,0.4972667,0.4972667,,205,OVERHEAD,1
l(r:p1udm52650-p1udt17577lv),S1S2,p1udt17577lv,p1udm52650,1p_ug_al_1/0_brenau_2,0.00987618,kilometer,0.00987618,"LINESTRING(-97.7146484487315 30.4281881626688, -97.7146539131634 30.4282520262057)",0.9149,0.9149,,0.4972667,0.4972667,,205,OVERHEAD,1
l(r:p1udt17578lv-p1ulv30037),S1S2,p1udt17578lv,p1ulv30037,1p_oh_al_2/0_rucina_2,0.0105609,kilometer,0.0105609,"LINESTRING(-97.7241026704424 30.411586306489, -97.7240863536403 30.4115167996187)",0.716633333333333,0.716633333333333,,0.288833333333333,0.288833333333333,,115,OVERHEAD,1
l(r:p1udt17579lv-p1ulv30042),S1S2,p1udt17579lv,p1ulv30042,1p_ug_al_1/0_brenau_2,0.016216,kilometer,0.016216,"LINESTRING(-97.7233090155037 30.4149474520848, -97.7234486585582 30.4149212384211)",0.9149,0.9149,,0.4972667,0.4972667,,205,OVERHEAD,1
l(r:p1udt17774lv-p1ulv30644),S1S2,p1udt17774lv,p1ulv30644,1p_oh_al_4/0_zuzara_2,0.0296333,kilometer,0.0296333,"LINESTRING(-97.7129984990602 30.4348410173685, -97.7133075236942 30.4348435235125)",0.4728,0.4728,,0.213533333333333,0.213533333333333,,115,OVERHEAD,1
l(r:p1udm53076-p1ulv30667),S1S2,p1udm53076,p1ulv30667,1p_ug_al_1/0_brenau_2,0.0209636,kilometer,0.0209636,"LINESTRING(-97.7281181098362 30.4161037021331, -97.7278997454119 30.416083528747)",0.9149,0.9149,,0.4972667,0.4972667,,205,OVERHEAD,1
l(r:p1udm53076-p1udt17781lv),S1S2,p1udt17781lv,p1udm53076,1p_ug_al_1/0_brenau_2,0.00675296,kilometer,0.00675296,"LINESTRING(-97.7281243155143 30.4161223187734, -97.7281181098362 30.4161037021331)",0.9149,0.9149,,0.4972667,0.4972667,,205,OVERHEAD,1
l(r:p1udm53077-p1ulv31281),S1S2,p1udm53077,p1ulv31281,1p_ug_al_1/0_brenau_2,0.0181384,kilometer,0.0181384,"LINESTRING(-97.7281164717338 30.416230007416, -97.7283040760986 30.416213789043)",0.9149,0.9149,,0.4972667,0.4972667,,205,OVERHEAD,1
l(r:p1udm53077-p1udt17781lv),S1S2,p1udt17781lv,p1udm53077,1p_ug_al_1/0_brenau_2,0.00676267,kilometer,0.00676267,"LINESTRING(-97.7281243155143 30.4161223187734, -97.7281164717338 30.416230007416)",0.9149,0.9149,,0.4972667,0.4972667,,205,OVERHEAD,1
l(r:p1udt17784lv-p1ulv30674),S1S2,p1udt17784lv,p1ulv30674,1p_ug_al_1/0_brenau_2,0.0201441,kilometer,0.0201441,"LINESTRING(-97.7182120240712 30.4163136498884, -97.7184636191148 30.4163882538295)",0.9149,0.9149,,0.4972667,0.4972667,,205,OVERHEAD,1
l(r:p1udt17785lv-p1ulv30677),S1S2,p1udt17785lv,p1ulv30677,1p_ug_al_1/0_brenau_2,0.0143024,kilometer,0.0143024,"LINESTRING(-97.709294919114 30.4274044257539, -97.7094273221968 30.4274425291969)",0.9149,0.9149,,0.4972667,0.4972667,,205,OVERHEAD,1
l(r:p1udt17785lv-p1ulv60700),S1S2,p1udt17785lv,p1ulv60700,1p_ug_al_1/0_brenau_2,0.0163837,kilometer,0.0163837,"LINESTRING(-97.709294919114 30.4274044257539, -97.7091902549127 30.4272597270319)",0.9149,0.9149,,0.4972667,0.4972667,,205,OVERHEAD,1
l(r:p1udm53085-p1ulv43346),S1S2,p1udm53085,p1ulv43346,1p_ug_al_1/0_brenau_2,0.0152256,kilometer,0.0152256,"LINESTRING(-97.7093564675066 30.4272884393308, -97.709222080579 30.4272149272651)",0.9149,0.9149,,0.4972667,0.4972667,,205,OVERHEAD,1
l(r:p1udm53085-p1udt17785lv),S1S2,p1udt17785lv,p1udm53085,1p_ug_al_1/0_brenau_2,0.00944869,kilometer,0.00944869,"LINESTRING(-97.709294919114 30.4274044257539, -97.7093564675066 30.4272884393308)",0.9149,0.9149,,0.4972667,0.4972667,,205,OVERHEAD,1
l(r:p1udt17975lv-p1ulv31282),S1S2,p1udt17975lv,p1ulv31282,1p_ug_al_4/0_sweetbriar_2,0.010847,kilometer,0.010847,"LINESTRING(-97.7293756491431 30.417063415278, -97.7292197631338 30.4170528163269)",0.5462333,0.5462333,,0.2976,0.2976,,301,OVERHEAD,1
l(r:p1udt17977lv-p1ulv63841),S1S2,p1udt17977lv,p1ulv63841,1p_ug_al_1/0_brenau_2,0.0184059,kilometer,0.0184059,"LINESTRING(-97.7264289999585 30.4188718480009, -97.7266125380536 30.4190034362048)",0.9149,0.9149,,0.4972667,0.4972667,,205,OVERHEAD,1
l(r:p1udm53470-p1ulv31286),S1S2,p1udm53470,p1ulv31286,1p_ug_al_1/0_brenau_2,0.0167657,kilometer,0.0167657,"LINESTRING(-97.7265000226417 30.4188489486984, -97.7266236507544 30.4189494069615)",0.9149,0.9149,,0.4972667,0.4972667,,205,OVERHEAD,1
l(r:p1udm53470-p1udt17977lv),S1S2,p1udt17977lv,p1udm53470,1p_ug_al_1/0_brenau_2,0.00958767,kilometer,0.00958767,"LINESTRING(-97.7264289999585 30.4188718480009, -97.7265000226417 30.4188489486984)",0.9149,0.9149,,0.4972667,0.4972667,,205,OVERHEAD,1
l(r:p1udt17978lv-p1ulv31289),S1S2,p1udt17978lv,p1ulv31289,1p_ug_al_1/0_brenau_2,0.0148117,kilometer,0.0148117,"LINESTRING(-97.7228732085127 30.4127321179327, -97.7227197177475 30.4128146003264)",0.9149,0.9149,,0.4972667,0.4972667,,205,OVERHEAD,1
l(r:p1udt17979lv-p1ulv45245),S1S2,p1udt17979lv,p1ulv45245,1p_ug_al_1/0_brenau_2,0.0134254,kilometer,0.0134254,"LINESTRING(-97.7226609149489 30.4135515803243, -97.722529565565 30.4135497849278)",0.9149,0.9149,,0.4972667,0.4972667,,205,OVERHEAD,1
l(r:p1udm53473-p1ulv31290),S1S2,p1udm53473,p1ulv31290,1p_ug_al_1/0_brenau_2,0.0149179,kilometer,0.0149179,"LINESTRING(-97.7226111938084 30.4136769047386, -97.7227704237367 30.4137173904043)",0.9149,0.9149,,0.4972667,0.4972667,,205,OVERHEAD,1
l(r:p1udm53473-p1udt17979lv),S1S2,p1udt17979lv,p1udm53473,1p_ug_al_1/0_brenau_2,0.00956666,kilometer,0.00956666,"LINESTRING(-97.7226609149489 30.4135515803243, -97.7226111938084 30.4136769047386)",0.9149,0.9149,,0.4972667,0.4972667,,205,OVERHEAD,1
l(r:p1udm53474-p1ulv35822),S1S2,p1udm53474,p1ulv35822,1p_ug_al_1/0_brenau_2,0.0158582,kilometer,0.0158582,"LINESTRING(-97.7226965820774 30.4135153272116, -97.7225516764563 30.4134507489298)",0.9149,0.9149,,0.4972667,0.4972667,,205,OVERHEAD,1
l(r:p1udm53474-p1udt17979lv),S1S2,p1udt17979lv,p1udm53474,1p_ug_al_1/0_brenau_2,0.00956231,kilometer,0.00956231,"LINESTRING(-97.7226609149489 30.4135515803243, -97.7226965820774 30.4135153272116)",0.9149,0.9149,,0.4972667,0.4972667,,205,OVERHEAD,1
l(r:p1udt18160lv-p1ulv31911),S1S2,p1udt18160lv,p1ulv31911,1p_oh_al_2/0_rucina_2,0.013843,kilometer,0.013843,"LINESTRING(-97.7191103985181 30.4311532625334, -97.7189897366618 30.4311007769772)",0.716633333333333,0.716633333333333,,0.288833333333333,0.288833333333333,,115,OVERHEAD,1
l(r:p1udt18160lv-p1ulv64463),S1S2,p1udt18160lv,p1ulv64463,1p_oh_al_2/0_rucina_2,0.0198442,kilometer,0.0198442,"LINESTRING(-97.7191103985181 30.4311532625334, -97.7192788870618 30.4312840728333)",0.716633333333333,0.716633333333333,,0.288833333333333,0.288833333333333,,115,OVERHEAD,1
l(r:p1udt18164lv-p1ulv31930),S1S2,p1udt18164lv,p1ulv31930,1p_ug_al_1/0_brenau_2,0.0176503,kilometer,0.0176503,"LINESTRING(-97.7156946052119 30.428280374838, -97.7154875958572 30.4281970728844)",0.9149,0.9149,,0.4972667,0.4972667,,205,OVERHEAD,1
l(r:p1udm53830-p1ulv35159),S1S2,p1udm53830,p1ulv35159,1p_ug_al_1/0_brenau_2,0.0178772,kilometer,0.0178772,"LINESTRING(-97.7157064566512 30.4281811807169, -97.7155725363817 30.4280715880475)",0.9149,0.9149,,0.4972667,0.4972667,,205,OVERHEAD,1
l(r:p1udm53830-p1ulv45887),S1S2,p1udm53830,p1ulv45887,1p_ug_al_1/0_brenau_2,0.0119883,kilometer,0.0119883,"LINESTRING(-97.7157064566512 30.4281811807169, -97.7158312666635 30.4281914316254)",0.9149,0.9149,,0.4972667,0.4972667,,205,OVERHEAD,1
l(r:p1udm53830-p1udt18164lv),S1S2,p1udt18164lv,p1udm53830,1p_ug_al_4/0_sweetbriar_2,0.00984542,kilometer,0.00984542,"LINESTRING(-97.7156946052119 30.428280374838, -97.7157064566512 30.4281811807169)",0.5462333,0.5462333,,0.2976,0.2976,,301,OVERHEAD,1
l(r:p1udm53832-p1ulv53362),S1S2,p1udm53832,p1ulv53362,1p_ug_al_1/0_brenau_2,0.0133577,kilometer,0.0133577,"LINESTRING(-97.7158163645273 30.428534155536, -97.7157627742916 30.4286509260755)",0.9149,0.9149,,0.4972667,0.4972667,,205,OVERHEAD,1
l(r:p1udm53832-p1udt18164lv),S1S2,p1udt18164lv,p1udm53832,1p_ug_al_1/0_brenau_2,0.0481204,kilometer,0.0481204,"LINESTRING(-97.7156946052119 30.428280374838, -97.7158163645273 30.428534155536)",0.9149,0.9149,,0.4972667,0.4972667,,205,OVERHEAD,1
l(r:p1udt18166lv-p1ulv31935),S1S2,p1udt18166lv,p1ulv31935,1p_ug_al_1/0_brenau_2,0.0165572,kilometer,0.0165572,"LINESTRING(-97.7267408674299 30.4181287600109, -97.7268343210015 30.4179589382067)",0.9149,0.9149,,0.4972667,0.4972667,,205,OVERHEAD,1
l(r:p1udm53839-p1ulv42069),S1S2,p1udm53839,p1ulv42069,1p_ug_al_1/0_brenau_2,0.0173926,kilometer,0.0173926,"LINESTRING(-97.7221316899671 30.4169204697033, -97.7222973018321 30.4169942740939)",0.9149,0.9149,,0.4972667,0.4972667,,205,OVERHEAD,1
l(r:p1udm53838-p1ulv31943),S1S2,p1udm53838,p1ulv31943,1p_ug_al_1/0_brenau_2,0.01603,kilometer,0.01603,"LINESTRING(-97.7220997560378 30.416974294735, -97.7222446664615 30.4170388736246)",0.9149,0.9149,,0.4972667,0.4972667,,205,OVERHEAD,1
l(r:p1udm53838-p1udm53839),S1S2,p1udm53839,p1udm53838,1p_ug_al_1/0_brenau_2,0.00741223,kilometer,0.00741223,"LINESTRING(-97.7221316899671 30.4169204697033, -97.7220997560378 30.416974294735)",0.9149,0.9149,,0.4972667,0.4972667,,205,OVERHEAD,1
l(r:p1udm53839-p1udt18168lv),S1S2,p1udt18168lv,p1udm53839,1p_ug_al_4/0_sweetbriar_2,0.0148074,kilometer,0.0148074,"LINESTRING(-97.7221683292632 30.4168209266637, -97.7221316899671 30.4169204697033)",0.5462333,0.5462333,,0.2976,0.2976,,301,OVERHEAD,1
l(r:p1udm53840-p1ulv58856),S1S2,p1udm53840,p1ulv58856,1p_ug_al_1/0_brenau_2,0.0153015,kilometer,0.0153015,"LINESTRING(-97.7222693646261 30.4167413584999, -97.7224250369351 30.4167789737072)",0.9149,0.9149,,0.4972667,0.4972667,,205,OVERHEAD,1
l(r:p1udm53840-p1ulv60073),S1S2,p1udm53840,p1ulv60073,1p_ug_al_1/0_brenau_2,0.0124219,kilometer,0.0124219,"LINESTRING(-97.7222693646261 30.4167413584999, -97.722144920917 30.4167040487753)",0.9149,0.9149,,0.4972667,0.4972667,,205,OVERHEAD,1
l(r:p1udm53840-p1udt18168lv),S1S2,p1udt18168lv,p1udm53840,1p_ug_al_4/0_sweetbriar_2,0.00948815,kilometer,0.00948815,"LINESTRING(-97.7221683292632 30.4168209266637, -97.7222693646261 30.4167413584999)",0.5462333,0.5462333,,0.2976,0.2976,,301,OVERHEAD,1
l(r:p1udt18351lv-p1ulv32544),S1S2,p1udt18351lv,p1ulv32544,1p_ug_al_1/0_brenau_2,0.0172742,kilometer,0.0172742,"LINESTRING(-97.7145600820308 30.4306743852856, -97.7146653879501 30.4305529800325)",0.9149,0.9149,,0.4972667,0.4972667,,205,OVERHEAD,1
l(r:p1udt18351lv-p1ulv53340),S1S2,p1udt18351lv,p1ulv53340,1p_ug_al_1/0_brenau_2,0.0201189,kilometer,0.0201189,"LINESTRING(-97.7145600820308 30.4306743852856, -97.7144947898798 30.430858078604)",0.9149,0.9149,,0.4972667,0.4972667,,205,OVERHEAD,1
l(r:p1udm54186-p1ulv57041),S1S2,p1udm54186,p1ulv57041,1p_ug_al_1/0_brenau_2,0.0179787,kilometer,0.0179787,"LINESTRING(-97.7145182150037 30.4306598054513, -97.7144330341151 30.4308033329252)",0.9149,0.9149,,0.4972667,0.4972667,,205,OVERHEAD,1
l(r:p1udm54186-p1udt18351lv),S1S2,p1udt18351lv,p1udm54186,1p_ug_al_1/0_brenau_2,0.00920898,kilometer,0.00920898,"LINESTRING(-97.7145600820308 30.4306743852856, -97.7145182150037 30.4306598054513)",0.9149,0.9149,,0.4972667,0.4972667,,205,OVERHEAD,1
l(r:p1udt18354lv-p1ulv32559),S1S2,p1udt18354lv,p1ulv32559,1p_ug_al_1/0_brenau_2,0.0163746,kilometer,0.0163746,"LINESTRING(-97.7129156139676 30.4267821936754, -97.7129881119161 30.4266566032275)",0.9149,0.9149,,0.4972667,0.4972667,,205,OVERHEAD,1
l(r:p1udm54193-p1ulv32564),S1S2,p1udm54193,p1ulv32564,1p_ug_al_4/0_sweetbriar_2,0.0187018,kilometer,0.0187018,"LINESTRING(-97.717575446607 30.4293725355681, -97.7176814432533 30.4292292104083)",0.5462333,0.5462333,,0.2976,0.2976,,301,OVERHEAD,1
l(r:p1udm54193-p1ulv64481),S1S2,p1udm54193,p1ulv64481,1p_ug_al_1/0_brenau_2,0.0148865,kilometer,0.0148865,"LINESTRING(-97.717575446607 30.4293725355681, -97.7175321507295 30.4294984309063)",0.9149,0.9149,,0.4972667,0.4972667,,205,OVERHEAD,1
l(r:p1udm54193-p1udt18355lv),S1S2,p1udt18355lv,p1udm54193,1p_ug_al_4/0_sweetbriar_2,0.00920129,kilometer,0.00920129,"LINESTRING(-97.7175444393472 30.4293761694983, -97.717575446607 30.4293725355681)",0.5462333,0.5462333,,0.2976,0.2976,,301,OVERHEAD,1
l(r:p1udm54195-p1ulv49571),S1S2,p1udm54195,p1ulv49571,1p_ug_al_1/0_brenau_2,0.0200445,kilometer,0.0200445,"LINESTRING(-97.7173995252108 30.4292896007729, -97.7174849365206 30.429128027667)",0.9149,0.9149,,0.4972667,0.4972667,,205,OVERHEAD,1
l(r:p1udm54194-p1ulv47733),S1S2,p1udm54194,p1ulv47733,1p_ug_al_1/0_brenau_2,0.0138368,kilometer,0.0138368,"LINESTRING(-97.7173167109972 30.4292526953192, -97.7172528293529 30.4293603424377)",0.9149,0.9149,,0.4972667,0.4972667,,205,OVERHEAD,1
l(r:p1udm54194-p1udm54195),S1S2,p1udm54195,p1udm54194,1p_ug_al_1/0_brenau_2,0.00920129,kilometer,0.00920129,"LINESTRING(-97.7173995252108 30.4292896007729, -97.7173167109972 30.4292526953192)",0.9149,0.9149,,0.4972667,0.4972667,,205,OVERHEAD,1
l(r:p1udm54195-p1udt18355lv),S1S2,p1udt18355lv,p1udm54195,1p_ug_al_2/0_converse_2,0.00919663,kilometer,0.00919663,"LINESTRING(-97.7175444393472 30.4293761694983, -97.7173995252108 30.4292896007729)",0.7793333,0.7793333,,0.4209333,0.4209333,,233,OVERHEAD,1
l(r:p1udt18357lv-p1ulv32568),S1S2,p1udt18357lv,p1ulv32568,1p_ug_al_1/0_brenau_2,0.0136655,kilometer,0.0136655,"LINESTRING(-97.7272861212428 30.4145887469476, -97.7273247880525 30.4146613228264)",0.9149,0.9149,,0.4972667,0.4972667,,205,OVERHEAD,1
l(r:p1udt18358lv-p1ulv32569),S1S2,p1udt18358lv,p1ulv32569,1p_ug_al_1/0_brenau_2,0.0179506,kilometer,0.0179506,"LINESTRING(-97.7253020988176 30.4150830118469, -97.7254872424306 30.4150674761252)",0.9149,0.9149,,0.4972667,0.4972667,,205,OVERHEAD,1
l(r:p1udt18358lv-p1ulv35818),S1S2,p1udt18358lv,p1ulv35818,1p_ug_al_1/0_brenau_2,0.0222435,kilometer,0.0222435,"LINESTRING(-97.7253020988176 30.4150830118469, -97.7250709865045 30.4150543890332)",0.9149,0.9149,,0.4972667,0.4972667,,205,OVERHEAD,1
l(r:p1udt18358lv-p1ulv41431),S1S2,p1udt18358lv,p1ulv41431,1p_ug_al_1/0_brenau_2,0.0182011,kilometer,0.0182011,"LINESTRING(-97.7253020988176 30.4150830118469, -97.7251235022558 30.4150188100796)",0.9149,0.9149,,0.4972667,0.4972667,,205,OVERHEAD,1
l(r:p1udm54205-p1ulv54644),S1S2,p1udm54205,p1ulv54644,1p_ug_al_1/0_brenau_2,0.0172738,kilometer,0.0172738,"LINESTRING(-97.7252990536459 30.4151287994891, -97.7254761296282 30.4151215052978)",0.9149,0.9149,,0.4972667,0.4972667,,205,OVERHEAD,1
l(r:p1udm54205-p1udt18358lv),S1S2,p1udt18358lv,p1udm54205,1p_ug_al_1/0_brenau_2,0.00938668,kilometer,0.00938668,"LINESTRING(-97.7253020988176 30.4150830118469, -97.7252990536459 30.4151287994891)",0.9149,0.9149,,0.4972667,0.4972667,,205,OVERHEAD,1
l(r:p1udt18360lv-p1ulv32580),S1S2,p1udt18360lv,p1ulv32580,1p_ug_al_1/0_brenau_2,0.0178711,kilometer,0.0178711,"LINESTRING(-97.718524932866 30.4153237486305, -97.7185205824582 30.415215832104)",0.9149,0.9149,,0.4972667,0.4972667,,205,OVERHEAD,1
l(r:p1udt18360lv-p1ulv60690),S1S2,p1udt18360lv,p1ulv60690,1p_ug_al_1/0_brenau_2,0.0178252,kilometer,0.0178252,"LINESTRING(-97.718524932866 30.4153237486305, -97.7185723932906 30.4152343864988)",0.9149,0.9149,,0.4972667,0.4972667,,205,OVERHEAD,1
l(r:p1udm54211-p1ulv32581),S1S2,p1udm54211,p1ulv32581,1p_ug_al_1/0_brenau_2,0.0159827,kilometer,0.0159827,"LINESTRING(-97.7131711042003 30.4190611161535, -97.7131938179048 30.4189169733817)",0.9149,0.9149,,0.4972667,0.4972667,,205,OVERHEAD,1
l(r:p1udm54211-p1udt18361lv),S1S2,p1udt18361lv,p1udm54211,1p_ug_al_1/0_brenau_2,0.0449171,kilometer,0.0449171,"LINESTRING(-97.7135816300829 30.418997503858, -97.7131711042003 30.4190611161535)",0.9149,0.9149,,0.4972667,0.4972667,,205,OVERHEAD,1
l(r:p1udm54212-p1ulv56473),S1S2,p1udm54212,p1ulv56473,1p_ug_al_1/0_brenau_2,0.0158238,kilometer,0.0158238,"LINESTRING(-97.7136117441424 30.4188037942532, -97.7134564275345 30.418739103299)",0.9149,0.9149,,0.4972667,0.4972667,,205,OVERHEAD,1
l(r:p1udm54212-p1udt18361lv),S1S2,p1udt18361lv,p1udm54212,1p_ug_al_1/0_brenau_2,0.0185967,kilometer,0.0185967,"LINESTRING(-97.7135816300829 30.418997503858, -97.7136117441424 30.4188037942532)",0.9149,0.9149,,0.4972667,0.4972667,,205,OVERHEAD,1
l(r:p1udm54559-p1ulv33232),S1S2,p1udm54559,p1ulv33232,1p_ug_al_4/0_sweetbriar_2,0.0191744,kilometer,0.0191744,"LINESTRING(-97.7253945420111 30.4205976327248, -97.725581334234 30.4206445710612)",0.5462333,0.5462333,,0.2976,0.2976,,301,OVERHEAD,1
l(r:p1udm54559-p1udt18560lv),S1S2,p1udt18560lv,p1udm54559,1p_ug_al_4/0_sweetbriar_2,0.0185696,kilometer,0.0185696,"LINESTRING(-97.7254382456 30.4204665157213, -97.7253945420111 30.4205976327248)",0.5462333,0.5462333,,0.2976,0.2976,,301,OVERHEAD,1
l(r:p1udm54560-p1ulv35799),S1S2,p1udm54560,p1ulv35799,1p_ug_al_1/0_brenau_2,0.019759,kilometer,0.019759,"LINESTRING(-97.7255753802468 30.4203016413765, -97.7257724646577 30.4203577028438)",0.9149,0.9149,,0.4972667,0.4972667,,205,OVERHEAD,1
l(r:p1udm54560-p1udt18560lv),S1S2,p1udt18560lv,p1udm54560,1p_ug_al_1/0_brenau_2,0.0185831,kilometer,0.0185831,"LINESTRING(-97.7254382456 30.4204665157213, -97.7255753802468 30.4203016413765)",0.9149,0.9149,,0.4972667,0.4972667,,205,OVERHEAD,1
l(r:p1udm54562-p1ulv33234),S1S2,p1udm54562,p1ulv33234,1p_ug_al_1/0_brenau_2,0.0136321,kilometer,0.0136321,"LINESTRING(-97.728581017247 30.4253657480229, -97.7284884934762 30.4252746174432)",0.9149,0.9149,,0.4972667,0.4972667,,205,OVERHEAD,1
l(r:p1udm54564-p1ulv52081),S1S2,p1udm54564,p1ulv52081,1p_ug_al_1/0_brenau_2,0.0103997,kilometer,0.0103997,"LINESTRING(-97.7286341224558 30.4252850588571, -97.7287165869222 30.4253490225627)",0.9149,0.9149,,0.4972667,0.4972667,,205,OVERHEAD,1
l(r:p1udm54562-p1udm54564),S1S2,p1udm54562,p1udm54564,1p_ug_al_1/0_brenau_2,0.00976459,kilometer,0.00976459,"LINESTRING(-97.728581017247 30.4253657480229, -97.7286341224558 30.4252850588571)",0.9149,0.9149,,0.4972667,0.4972667,,205,OVERHEAD,1
l(r:p1udm54562-p1udt18562lv),S1S2,p1udt18562lv,p1udm54562,1p_ug_al_4/0_sweetbriar_2,0.00975103,kilometer,0.00975103,"LINESTRING(-97.7285690622333 30.4254739655301, -97.728581017247 30.4253657480229)",0.5462333,0.5462333,,0.2976,0.2976,,301,OVERHEAD,1
l(r:p1udm54563-p1ulv33237),S1S2,p1udm54563,p1ulv33237,1p_ug_al_1/0_brenau_2,0.0617375,kilometer,0.0617375,"LINESTRING(-97.7283365448872 30.4257513527321, -97.7288954352511 30.4260094385059)",0.9149,0.9149,,0.4972667,0.4972667,,205,OVERHEAD,1
l(r:p1udm54563-p1udt18562lv),S1S2,p1udt18562lv,p1udm54563,1p_ug_al_1/0_brenau_2,0.0390225,kilometer,0.0390225,"LINESTRING(-97.7285690622333 30.4254739655301, -97.7283365448872 30.4257513527321)",0.9149,0.9149,,0.4972667,0.4972667,,205,OVERHEAD,1
